### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,208,254,-22.5641,0,255,0,0,100,1,1
1,572,94,166.836,0,255,0,0,100,1,1
2,136,125,51.8183,0,255,0,0,100,1,1
3,86,163,-93.3913,0,255,0,0,100,1,1
4,193,428,-68.584,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,563,232,1
1,264,79,1
2,122,27,1
3,358,398,1
4,536,473,1
5,404,195,1
6,249,485,1
7,290,531,1
8,94,299,1
9,285,285,1
10,431,399,1
11,235,346,1
12,237,40,1
13,306,433,1
14,488,186,1
15,326,398,1
16,357,493,1
17,69,65,1
18,377,21,1
19,30,80,1
20,287,249,1
21,375,558,1
22,550,259,1
23,244,409,1
24,301,213,1
25,455,221,1
26,152,381,1
27,412,475,1
28,511,61,1
29,545,223,1
30,478,487,1
31,89,102,1
32,293,471,1
33,154,169,1
34,251,320,1
35,37,205,1
36,478,52,1
37,382,100,1
38,346,512,1
39,346,417,1
40,429,537,1
41,468,505,1
42,71,176,1
43,265,134,1
44,536,538,1
45,18,326,1
46,166,261,1
47,153,512,1
48,519,455,1
49,216,432,1
50,317,44,1
51,523,216,1
52,42,313,1
53,91,571,1
54,143,417,1
55,225,160,1
56,223,513,1
57,113,365,1
58,133,531,1
59,77,390,1
60,187,209,1
61,66,91,1
62,27,103,1
63,450,183,1
64,466,159,1
65,407,82,1
66,543,88,1
67,415,214,1
68,538,372,1
69,449,297,1
70,292,406,1
71,199,78,1
72,345,185,1
73,344,251,1
74,406,513,1
75,509,235,1
76,196,514,1
77,566,398,1
78,356,208,1
79,255,510,1
80,47,480,1
81,48,64,1
82,413,57,1
83,443,378,1
84,543,111,1
85,497,457,1
86,391,211,1
87,292,105,1
88,230,251,1
89,360,115,1
90,68,523,1
91,456,393,1
92,555,489,1
93,493,570,1
94,350,372,1
95,218,322,1
96,219,273,1
97,206,375,1
98,256,565,1
99,178,528,1
100,24,396,1
101,510,410,1
102,307,118,1
103,299,185,1
104,436,492,1
105,350,559,1
106,263,38,1
107,386,380,1
108,258,110,1
109,413,425,1
110,42,256,1
111,182,27,1
112,494,550,1
113,34,366,1
114,515,21,1
115,301,315,1
116,103,212,1
117,146,251,1
118,60,425,1
119,117,179,1
120,147,458,1
121,101,540,1
122,24,577,1
123,165,201,1
124,184,324,1
125,188,483,1
126,340,130,1
127,565,189,1
128,326,448,1
129,385,266,1
130,275,387,1
131,48,342,1
132,455,273,1
133,548,156,1
134,391,323,1
135,566,23,1
136,247,234,1
137,162,40,1
138,178,363,1
139,411,245,1
140,574,295,1
141,453,465,1
142,488,526,1
143,392,285,1
144,524,302,1
145,244,202,1
146,108,107,1
147,264,366,1
148,173,451,1
149,569,48,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
