### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,503,56,-114.701,0,255,0,0,100,1,1
1,498,176,-132.997,0,255,0,0,100,1,1
2,36,228,-32.181,0,255,0,0,100,1,1
3,308,388,156.034,0,255,0,0,100,1,1
4,313,29,-168.221,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,501,414,1
1,546,453,1
2,404,560,1
3,351,306,1
4,237,64,1
5,523,155,1
6,185,335,1
7,139,484,1
8,246,223,1
9,510,460,1
10,375,184,1
11,165,78,1
12,178,153,1
13,148,164,1
14,30,551,1
15,86,32,1
16,42,123,1
17,518,60,1
18,230,252,1
19,234,26,1
20,420,81,1
21,149,186,1
22,427,455,1
23,552,505,1
24,287,220,1
25,69,276,1
26,135,120,1
27,573,211,1
28,491,474,1
29,106,227,1
30,285,295,1
31,301,331,1
32,63,382,1
33,33,273,1
34,568,240,1
35,261,296,1
36,469,460,1
37,535,271,1
38,533,342,1
39,431,548,1
40,256,434,1
41,330,428,1
42,564,404,1
43,432,476,1
44,369,146,1
45,108,73,1
46,269,94,1
47,521,234,1
48,217,282,1
49,430,285,1
50,223,356,1
51,386,136,1
52,193,139,1
53,386,577,1
54,113,33,1
55,210,87,1
56,222,136,1
57,174,258,1
58,383,117,1
59,123,188,1
60,467,340,1
61,271,255,1
62,428,509,1
63,359,113,1
64,464,227,1
65,94,556,1
66,388,258,1
67,531,188,1
68,247,413,1
69,444,496,1
70,195,428,1
71,471,559,1
72,453,161,1
73,145,78,1
74,146,422,1
75,233,428,1
76,494,345,1
77,368,514,1
78,446,53,1
79,497,128,1
80,109,532,1
81,132,25,1
82,209,63,1
83,389,358,1
84,275,468,1
85,340,328,1
86,253,341,1
87,84,163,1
88,71,198,1
89,399,498,1
90,410,35,1
91,250,574,1
92,349,481,1
93,393,209,1
94,512,28,1
95,516,523,1
96,256,38,1
97,112,102,1
98,336,66,1
99,354,266,1
100,225,312,1
101,152,103,1
102,416,528,1
103,384,418,1
104,57,503,1
105,517,315,1
106,337,370,1
107,75,88,1
108,32,59,1
109,91,484,1
110,506,189,1
111,354,546,1
112,358,427,1
113,372,452,1
114,217,507,1
115,367,575,1
116,301,87,1
117,442,343,1
118,326,516,1
119,264,537,1
120,552,328,1
121,564,84,1
122,404,113,1
123,186,202,1
124,148,530,1
125,487,308,1
126,515,362,1
127,483,52,1
128,50,549,1
129,185,119,1
130,446,22,1
131,158,552,1
132,123,361,1
133,320,247,1
134,471,135,1
135,134,146,1
136,24,507,1
137,26,226,1
138,247,461,1
139,119,451,1
140,404,433,1
141,177,289,1
142,45,295,1
143,416,248,1
144,254,244,1
145,450,208,1
146,401,475,1
147,193,362,1
148,471,100,1
149,489,370,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
