### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,173,570,77.4021,0,255,0,0,100,1,1
1,214,516,-120.914,0,255,0,0,100,1,1
2,318,272,-54.9315,0,255,0,0,100,1,1
3,148,281,35.4151,0,255,0,0,100,1,1
4,36,227,-179.332,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,435,226,1
1,76,279,1
2,552,335,1
3,132,202,1
4,339,221,1
5,516,567,1
6,289,493,1
7,490,258,1
8,307,266,1
9,336,49,1
10,392,463,1
11,262,507,1
12,188,486,1
13,526,515,1
14,493,318,1
15,475,398,1
16,380,341,1
17,321,324,1
18,145,376,1
19,239,292,1
20,461,113,1
21,289,288,1
22,317,218,1
23,380,438,1
24,359,145,1
25,153,68,1
26,524,236,1
27,308,381,1
28,379,116,1
29,546,181,1
30,492,297,1
31,185,314,1
32,425,467,1
33,348,363,1
34,99,211,1
35,26,198,1
36,103,116,1
37,381,30,1
38,508,445,1
39,411,485,1
40,217,349,1
41,405,39,1
42,369,377,1
43,240,158,1
44,514,197,1
45,393,172,1
46,61,60,1
47,385,244,1
48,285,258,1
49,83,38,1
50,463,356,1
51,24,106,1
52,79,339,1
53,59,496,1
54,242,374,1
55,488,99,1
56,125,268,1
57,170,221,1
58,165,442,1
59,238,461,1
60,227,273,1
61,508,145,1
62,328,298,1
63,340,109,1
64,305,473,1
65,399,519,1
66,183,151,1
67,272,386,1
68,334,489,1
69,162,107,1
70,461,164,1
71,539,548,1
72,182,412,1
73,574,551,1
74,542,46,1
75,533,212,1
76,105,439,1
77,133,103,1
78,238,440,1
79,284,410,1
80,19,462,1
81,225,190,1
82,504,406,1
83,186,30,1
84,347,473,1
85,258,538,1
86,115,410,1
87,151,88,1
88,299,452,1
89,105,558,1
90,327,263,1
91,66,302,1
92,330,195,1
93,192,53,1
94,233,243,1
95,327,375,1
96,345,336,1
97,564,97,1
98,423,296,1
99,564,70,1
100,69,90,1
101,418,324,1
102,192,336,1
103,239,574,1
104,540,306,1
105,517,540,1
106,432,137,1
107,335,152,1
108,80,239,1
109,543,575,1
110,206,415,1
111,99,483,1
112,400,282,1
113,184,114,1
114,44,430,1
115,565,205,1
116,104,185,1
117,106,509,1
118,215,127,1
119,344,424,1
120,478,430,1
121,471,89,1
122,423,535,1
123,186,361,1
124,48,395,1
125,183,290,1
126,281,538,1
127,444,338,1
128,162,573,1
129,170,378,1
130,564,166,1
131,285,566,1
132,270,272,1
133,300,61,1
134,218,491,1
135,189,241,1
136,207,258,1
137,71,388,1
138,74,438,1
139,128,28,1
140,413,360,1
141,436,24,1
142,176,75,1
143,71,546,1
144,442,100,1
145,577,40,1
146,455,217,1
147,282,79,1
148,108,301,1
149,491,185,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
