### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,142,368,55.7871,0,255,0,0,100,1,1
1,52,204,76.8997,0,255,0,0,100,1,1
2,311,213,130.774,0,255,0,0,100,1,1
3,262,130,-43.4844,0,255,0,0,100,1,1
4,495,268,0.798543,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,531,422,1
1,26,106,1
2,118,335,1
3,479,210,1
4,268,373,1
5,202,478,1
6,437,217,1
7,508,274,1
8,103,68,1
9,274,288,1
10,203,188,1
11,137,78,1
12,540,489,1
13,430,494,1
14,579,51,1
15,54,273,1
16,105,132,1
17,554,94,1
18,369,31,1
19,18,425,1
20,104,241,1
21,133,317,1
22,277,568,1
23,165,296,1
24,36,140,1
25,75,355,1
26,381,203,1
27,46,441,1
28,125,382,1
29,478,175,1
30,72,302,1
31,190,345,1
32,446,273,1
33,20,27,1
34,385,495,1
35,355,421,1
36,98,508,1
37,137,357,1
38,417,425,1
39,339,441,1
40,421,58,1
41,298,46,1
42,243,221,1
43,135,180,1
44,426,35,1
45,574,201,1
46,351,272,1
47,295,161,1
48,353,71,1
49,369,263,1
50,561,467,1
51,193,551,1
52,95,306,1
53,356,509,1
54,234,21,1
55,214,515,1
56,29,267,1
57,224,400,1
58,572,542,1
59,152,428,1
60,231,187,1
61,491,288,1
62,538,176,1
63,197,141,1
64,494,424,1
65,540,116,1
66,81,436,1
67,519,115,1
68,75,133,1
69,286,216,1
70,390,296,1
71,470,136,1
72,109,559,1
73,204,298,1
74,265,221,1
75,377,331,1
76,195,325,1
77,177,139,1
78,233,354,1
79,282,476,1
80,516,53,1
81,25,248,1
82,387,529,1
83,187,252,1
84,170,81,1
85,448,95,1
86,109,182,1
87,67,398,1
88,334,154,1
89,336,226,1
90,462,307,1
91,224,558,1
92,415,360,1
93,561,568,1
94,250,122,1
95,461,473,1
96,251,177,1
97,555,385,1
98,446,322,1
99,80,77,1
100,329,83,1
101,93,416,1
102,410,90,1
103,137,135,1
104,332,416,1
105,501,230,1
106,296,291,1
107,381,229,1
108,370,151,1
109,503,483,1
110,350,385,1
111,220,206,1
112,216,118,1
113,47,372,1
114,84,114,1
115,276,313,1
116,143,37,1
117,452,381,1
118,118,439,1
119,36,307,1
120,484,74,1
121,510,399,1
122,265,330,1
123,279,516,1
124,354,531,1
125,325,371,1
126,310,517,1
127,268,401,1
128,205,65,1
129,215,419,1
130,513,545,1
131,449,560,1
132,437,414,1
133,544,349,1
134,526,89,1
135,567,520,1
136,124,22,1
137,407,217,1
138,442,356,1
139,338,351,1
140,95,484,1
141,409,337,1
142,500,511,1
143,340,106,1
144,444,296,1
145,379,123,1
146,211,496,1
147,40,401,1
148,274,351,1
149,204,574,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
