### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,395,422,13.1262,0,255,0,0,100,1,1
1,422,229,-128.328,0,255,0,0,100,1,1
2,224,392,-28.4408,0,255,0,0,100,1,1
3,112,136,115.491,0,255,0,0,100,1,1
4,485,351,-111.356,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,287,569,1
1,245,542,1
2,329,303,1
3,113,344,1
4,434,449,1
5,424,198,1
6,384,222,1
7,108,520,1
8,409,468,1
9,308,520,1
10,289,109,1
11,289,422,1
12,24,179,1
13,412,79,1
14,511,483,1
15,457,86,1
16,295,359,1
17,427,491,1
18,173,121,1
19,389,178,1
20,74,462,1
21,342,394,1
22,186,102,1
23,282,374,1
24,167,344,1
25,66,253,1
26,269,533,1
27,422,152,1
28,262,441,1
29,104,317,1
30,459,279,1
31,482,347,0
32,513,267,1
33,405,396,1
34,94,386,1
35,47,166,1
36,83,354,1
37,187,250,1
38,29,417,1
39,302,129,1
40,364,420,1
41,576,368,1
42,22,117,1
43,86,99,1
44,418,538,1
45,573,413,1
46,466,443,1
47,135,111,1
48,113,477,1
49,380,496,1
50,108,224,1
51,337,267,1
52,468,469,1
53,318,36,1
54,541,424,1
55,302,219,1
56,64,488,1
57,214,394,1
58,64,390,1
59,566,67,1
60,331,77,1
61,239,184,1
62,80,576,1
63,237,358,1
64,414,317,1
65,195,310,1
66,24,347,1
67,375,299,1
68,313,156,1
69,131,239,1
70,105,123,1
71,298,259,1
72,377,539,1
73,338,524,1
74,314,461,1
75,345,121,1
76,44,464,1
77,135,560,1
78,575,510,1
79,25,573,1
80,93,159,1
81,474,131,1
82,246,220,1
83,205,234,1
84,546,488,1
85,95,182,1
86,492,53,1
87,200,357,1
88,458,414,1
89,471,499,1
90,117,35,1
91,216,52,1
92,236,514,1
93,194,517,1
94,352,352,1
95,493,207,1
96,132,324,1
97,384,413,1
98,243,90,1
99,432,170,1
100,237,564,1
101,414,250,1
102,551,251,1
103,515,122,1
104,537,131,1
105,453,134,1
106,58,70,1
107,454,26,1
108,198,143,1
109,114,266,1
110,356,224,1
111,60,297,1
112,526,500,1
113,331,243,1
114,147,176,1
115,481,557,1
116,442,506,1
117,127,371,1
118,373,463,1
119,227,241,1
120,221,466,1
121,312,419,1
122,82,226,1
123,121,505,1
124,540,547,1
125,222,265,1
126,84,120,1
127,570,260,1
128,69,326,1
129,151,451,1
130,60,507,1
131,154,513,1
132,523,375,1
133,177,560,1
134,392,95,1
135,216,301,1
136,55,538,1
137,71,32,1
138,415,431,1
139,35,554,1
140,385,562,1
141,529,570,1
142,128,174,1
143,179,282,1
144,431,221,1
145,259,318,1
146,167,159,1
147,278,157,1
148,435,365,1
149,571,130,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
