### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,540,434,44.2821,0,255,0,0,100,1,1
1,226,114,29.464,0,255,0,0,100,1,1
2,400,309,-101.625,0,255,0,0,100,1,1
3,177,540,-147.704,0,255,0,0,100,1,1
4,287,359,-21.5255,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,514,386,1
1,385,499,1
2,301,63,1
3,365,293,1
4,423,441,1
5,298,276,1
6,235,448,1
7,80,273,1
8,468,516,1
9,283,310,1
10,550,83,1
11,551,248,1
12,46,326,1
13,359,543,1
14,327,26,1
15,176,205,1
16,513,108,1
17,315,503,1
18,564,349,1
19,137,134,1
20,29,370,1
21,375,461,1
22,161,250,1
23,79,227,1
24,450,335,1
25,525,480,1
26,280,456,1
27,229,206,1
28,152,277,1
29,244,168,1
30,138,80,1
31,313,178,1
32,160,494,1
33,104,541,1
34,484,343,1
35,175,551,0
36,524,200,1
37,521,576,1
38,194,62,1
39,442,168,1
40,146,301,1
41,552,530,1
42,142,36,1
43,339,149,1
44,473,63,1
45,432,70,1
46,496,452,1
47,71,91,1
48,571,117,1
49,74,530,1
50,103,364,1
51,366,33,1
52,189,310,1
53,46,121,1
54,267,414,1
55,39,345,1
56,166,313,1
57,20,280,1
58,209,354,1
59,188,138,1
60,78,332,1
61,449,145,1
62,240,189,1
63,327,364,1
64,106,461,1
65,578,309,1
66,143,210,1
67,239,415,1
68,120,499,1
69,477,194,1
70,88,293,1
71,445,561,1
72,472,393,1
73,343,184,1
74,150,117,1
75,494,430,1
76,195,333,1
77,279,279,1
78,29,223,1
79,507,339,1
80,466,454,1
81,320,130,1
82,96,150,1
83,188,27,1
84,334,307,1
85,238,68,1
86,53,275,1
87,540,273,1
88,540,230,1
89,430,487,1
90,478,113,1
91,535,362,1
92,236,226,1
93,167,437,1
94,313,423,1
95,414,239,1
96,388,248,1
97,427,31,1
98,204,102,1
99,67,297,1
100,197,235,1
101,539,50,1
102,60,358,1
103,23,53,1
104,358,220,1
105,70,560,1
106,517,144,1
107,300,91,1
108,408,30,1
109,371,396,1
110,24,95,1
111,557,27,1
112,279,482,1
113,347,514,1
114,469,429,1
115,54,209,1
116,45,23,1
117,248,345,1
118,515,437,1
119,393,205,1
120,484,219,1
121,141,545,1
122,181,403,1
123,226,366,1
124,135,240,1
125,54,381,1
126,395,104,1
127,402,390,1
128,258,198,1
129,434,115,1
130,113,83,1
131,498,497,1
132,96,53,1
133,148,384,1
134,408,190,1
135,103,317,1
136,247,35,1
137,526,333,1
138,464,305,1
139,494,90,1
140,391,179,1
141,279,343,1
142,466,560,1
143,167,290,1
144,252,144,1
145,411,529,1
146,121,287,1
147,306,145,1
148,46,496,1
149,393,291,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
