### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,559,371,21.0204,0,255,0,0,100,1,1
1,49,131,-163.078,0,255,0,0,100,1,1
2,432,149,-79.8405,0,255,0,0,100,1,1
3,579,138,-21.9689,0,255,0,0,100,1,1
4,33,79,174.776,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,101,37,1
1,515,187,1
2,464,288,1
3,577,163,1
4,522,329,1
5,257,245,1
6,426,398,1
7,47,117,1
8,538,205,1
9,33,449,1
10,120,145,1
11,569,360,1
12,409,529,1
13,81,72,1
14,482,512,1
15,266,164,1
16,211,310,1
17,376,420,1
18,293,133,1
19,551,466,1
20,324,317,1
21,196,66,1
22,581,399,1
23,578,543,1
24,192,42,1
25,77,219,1
26,493,559,1
27,174,322,1
28,287,308,1
29,565,258,1
30,496,336,1
31,343,435,1
32,375,298,1
33,150,468,1
34,123,475,1
35,514,553,1
36,449,183,1
37,166,263,1
38,344,375,1
39,377,558,1
40,272,221,1
41,445,514,1
42,63,139,1
43,519,444,1
44,151,549,1
45,483,33,1
46,566,144,1
47,223,47,1
48,500,262,1
49,47,164,1
50,284,349,1
51,456,314,1
52,532,284,1
53,347,264,1
54,470,269,1
55,509,425,1
56,38,204,1
57,536,523,1
58,148,420,1
59,204,98,1
60,415,226,1
61,485,178,1
62,518,165,1
63,156,514,1
64,558,547,1
65,323,44,1
66,346,96,1
67,96,260,1
68,84,181,1
69,195,143,1
70,120,254,1
71,162,191,1
72,138,84,1
73,170,570,1
74,364,62,1
75,60,508,1
76,197,276,1
77,182,447,1
78,432,567,1
79,23,481,1
80,220,231,1
81,268,42,1
82,321,356,1
83,239,175,1
84,224,78,1
85,398,323,1
86,519,81,1
87,231,506,1
88,156,125,1
89,172,221,1
90,138,241,1
91,267,309,1
92,108,236,1
93,241,455,1
94,558,398,1
95,171,548,1
96,408,373,1
97,348,183,1
98,77,49,1
99,194,466,1
100,97,113,1
101,294,440,1
102,299,82,1
103,459,115,1
104,327,526,1
105,419,268,1
106,288,418,1
107,104,288,1
108,384,110,1
109,157,87,1
110,505,27,1
111,272,266,1
112,258,114,1
113,554,94,1
114,48,401,1
115,177,401,1
116,572,119,1
117,522,42,1
118,302,528,1
119,200,209,1
120,343,311,1
121,157,337,1
122,255,87,1
123,345,202,1
124,18,313,1
125,174,244,1
126,411,196,1
127,473,571,1
128,507,519,1
129,458,67,1
130,526,100,1
131,373,31,1
132,202,164,1
133,498,89,1
134,355,479,1
135,491,151,1
136,446,159,1
137,463,202,1
138,193,567,1
139,410,69,1
140,212,445,1
141,356,113,1
142,305,282,1
143,223,532,1
144,372,253,1
145,527,247,1
146,458,251,1
147,394,354,1
148,373,136,1
149,272,467,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
