### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,36,419,-29.2558,0,255,0,0,100,1,1
1,158,505,66.1531,0,255,0,0,100,1,1
2,297,59,-66.4204,0,255,0,0,100,1,1
3,103,176,47.2378,0,255,0,0,100,1,1
4,471,260,-159.979,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,140,428,1
1,340,437,1
2,490,213,1
3,336,114,1
4,225,443,1
5,317,446,1
6,246,523,1
7,24,419,1
8,463,78,1
9,287,162,1
10,52,70,1
11,18,468,1
12,379,367,1
13,527,87,1
14,336,506,1
15,397,144,1
16,446,103,1
17,139,484,1
18,144,239,1
19,207,145,1
20,124,117,1
21,432,306,1
22,286,235,1
23,471,322,1
24,217,555,1
25,538,385,1
26,184,272,1
27,261,208,1
28,525,245,1
29,179,295,1
30,458,500,1
31,574,487,1
32,545,409,1
33,350,396,1
34,569,398,1
35,377,482,1
36,228,466,1
37,194,370,1
38,63,100,1
39,53,182,1
40,56,417,1
41,557,263,1
42,468,430,1
43,554,509,1
44,531,321,1
45,355,292,1
46,471,252,1
47,238,333,1
48,336,301,1
49,221,364,1
50,152,161,1
51,377,437,1
52,315,281,1
53,275,509,1
54,90,422,1
55,344,215,1
56,295,292,1
57,258,76,1
58,172,231,1
59,532,365,1
60,174,426,1
61,479,533,1
62,348,187,1
63,482,554,1
64,531,36,1
65,36,111,1
66,113,496,1
67,544,200,1
68,492,71,1
69,471,119,1
70,558,238,1
71,93,55,1
72,434,83,1
73,371,110,1
74,96,33,1
75,389,291,1
76,272,393,1
77,549,482,1
78,289,199,1
79,64,249,1
80,102,479,1
81,437,145,1
82,542,529,1
83,337,369,1
84,407,438,1
85,310,247,1
86,304,423,1
87,351,246,1
88,247,114,1
89,439,199,1
90,268,534,1
91,280,310,1
92,65,357,1
93,479,189,1
94,67,273,1
95,171,115,1
96,417,140,1
97,81,376,1
98,213,395,1
99,306,374,1
100,291,392,1
101,519,276,1
102,166,30,1
103,337,487,1
104,84,521,1
105,35,501,1
106,120,54,1
107,443,61,1
108,515,515,1
109,262,346,1
110,476,450,1
111,192,178,1
112,145,142,1
113,555,104,1
114,358,555,1
115,425,50,1
116,113,272,1
117,54,39,1
118,248,262,1
119,383,318,1
120,152,516,1
121,308,340,1
122,525,563,1
123,58,469,1
124,519,202,1
125,509,379,1
126,466,172,1
127,444,227,1
128,105,233,1
129,104,347,1
130,421,233,1
131,234,503,1
132,376,240,1
133,271,486,1
134,210,208,1
135,436,357,1
136,95,561,1
137,239,283,1
138,415,380,1
139,442,525,1
140,257,96,1
141,418,70,1
142,399,469,1
143,131,283,1
144,426,253,1
145,109,162,1
146,127,184,1
147,222,24,1
148,353,452,1
149,382,516,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
