### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,524,367,76.5662,0,255,0,0,100,1,1
1,558,45,-57.6145,0,255,0,0,100,1,1
2,552,465,46.0142,0,255,0,0,100,1,1
3,191,17,-35.2004,0,255,0,0,100,1,1
4,494,251,56.0078,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,275,131,1
1,226,365,1
2,175,438,1
3,384,81,1
4,244,330,1
5,151,245,1
6,303,325,1
7,369,502,1
8,469,572,1
9,146,280,1
10,552,406,1
11,230,277,1
12,542,96,1
13,414,325,1
14,363,446,1
15,416,63,1
16,485,268,1
17,132,236,1
18,237,223,1
19,58,84,1
20,383,393,1
21,405,240,1
22,269,338,1
23,220,392,1
24,460,304,1
25,126,40,1
26,440,537,1
27,183,105,1
28,502,436,1
29,174,326,1
30,406,139,1
31,507,79,1
32,487,330,1
33,418,533,1
34,427,95,1
35,250,198,1
36,44,507,1
37,433,399,1
38,351,124,1
39,79,232,1
40,350,215,1
41,50,319,1
42,355,259,1
43,188,399,1
44,136,68,1
45,513,28,1
46,217,470,1
47,553,370,1
48,276,273,1
49,126,174,1
50,568,448,1
51,201,264,1
52,86,478,1
53,206,301,1
54,96,382,1
55,375,102,1
56,506,307,1
57,279,452,1
58,526,350,1
59,330,466,1
60,469,436,1
61,87,341,1
62,197,434,1
63,453,500,1
64,321,151,1
65,370,238,1
66,562,351,1
67,480,368,1
68,380,308,1
69,437,349,1
70,503,473,1
71,511,59,1
72,101,95,1
73,549,494,1
74,329,526,1
75,85,260,1
76,113,342,1
77,149,402,1
78,283,107,1
79,307,350,1
80,111,116,1
81,421,201,1
82,120,564,1
83,257,297,1
84,438,236,1
85,243,562,1
86,215,111,1
87,284,43,1
88,432,476,1
89,203,21,1
90,207,40,1
91,521,484,1
92,96,42,1
93,262,34,1
94,456,43,1
95,32,429,1
96,30,27,1
97,349,360,1
98,126,420,1
99,147,565,1
100,252,146,1
101,353,540,1
102,355,98,1
103,542,47,1
104,177,43,1
105,227,531,1
106,560,63,1
107,194,165,1
108,509,141,1
109,109,435,1
110,577,284,1
111,149,541,1
112,493,119,1
113,335,338,1
114,477,484,1
115,337,299,1
116,321,190,1
117,557,279,1
118,393,194,1
119,499,179,1
120,389,52,1
121,64,404,1
122,443,567,1
123,298,133,1
124,281,421,1
125,350,316,1
126,40,295,1
127,177,459,1
128,558,314,1
129,252,264,1
130,245,93,1
131,144,192,1
132,247,63,1
133,353,278,1
134,504,362,1
135,338,39,1
136,544,439,1
137,469,248,1
138,225,298,1
139,33,486,1
140,473,152,1
141,511,404,1
142,83,295,1
143,37,223,1
144,519,261,1
145,23,129,1
146,396,28,1
147,227,198,1
148,528,122,1
149,161,25,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
