### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,542,258,162.89,0,255,0,0,100,1,1
1,254,284,159.097,0,255,0,0,100,1,1
2,541,435,-151.273,0,255,0,0,100,1,1
3,289,19,116.507,0,255,0,0,100,1,1
4,434,513,-171.969,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,313,374,1
1,37,108,1
2,508,161,1
3,159,33,1
4,287,402,1
5,150,92,1
6,288,381,1
7,90,552,1
8,151,269,1
9,243,432,1
10,458,154,1
11,100,306,1
12,440,503,1
13,211,122,1
14,476,329,1
15,157,378,1
16,424,308,1
17,557,99,1
18,550,235,1
19,83,130,1
20,223,556,1
21,213,446,1
22,170,554,1
23,108,208,1
24,325,170,1
25,411,269,1
26,395,500,1
27,361,494,1
28,420,434,1
29,184,69,1
30,224,98,1
31,468,460,1
32,319,108,1
33,31,491,1
34,60,398,1
35,385,145,1
36,119,143,1
37,362,104,1
38,429,287,1
39,336,51,1
40,278,316,1
41,533,176,1
42,170,248,1
43,370,242,1
44,532,342,1
45,181,122,1
46,366,434,1
47,133,300,1
48,159,137,1
49,244,333,1
50,557,331,1
51,142,446,1
52,206,405,1
53,374,59,1
54,24,23,1
55,118,383,1
56,441,175,1
57,422,366,1
58,541,561,1
59,93,474,1
60,262,101,1
61,161,459,1
62,337,246,1
63,290,238,1
64,182,206,1
65,346,25,1
66,579,532,1
67,235,195,1
68,533,435,1
69,21,140,1
70,581,380,1
71,439,228,1
72,268,74,1
73,492,123,1
74,308,400,1
75,269,565,1
76,93,325,1
77,216,331,1
78,100,394,1
79,301,539,1
80,534,81,1
81,223,471,1
82,580,350,1
83,411,81,1
84,356,223,1
85,204,542,1
86,356,401,1
87,396,176,1
88,102,40,1
89,488,46,1
90,510,361,1
91,500,271,1
92,352,535,1
93,367,189,1
94,407,460,1
95,88,63,1
96,44,354,1
97,430,479,1
98,94,84,1
99,162,65,1
100,480,156,1
101,289,506,1
102,301,474,1
103,466,74,1
104,344,360,1
105,226,289,1
106,567,163,1
107,505,467,1
108,447,248,1
109,69,67,1
110,571,510,1
111,503,248,1
112,558,374,1
113,353,321,1
114,273,53,1
115,422,554,1
116,28,387,1
117,141,414,1
118,470,193,1
119,228,148,1
120,137,323,1
121,193,247,1
122,32,520,1
123,504,208,1
124,108,456,1
125,153,219,1
126,266,397,1
127,355,291,1
128,116,233,1
129,201,510,1
130,386,289,1
131,78,189,1
132,553,45,1
133,140,28,1
134,364,568,1
135,379,391,1
136,405,354,1
137,154,291,1
138,520,280,1
139,97,361,1
140,100,274,1
141,573,59,1
142,281,220,1
143,47,451,1
144,460,538,1
145,377,481,1
146,131,493,1
147,246,157,1
148,579,443,1
149,118,167,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
