### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,177,119,-7.96326,0,255,0,0,100,1,1
1,137,338,-42.2469,0,255,0,0,100,1,1
2,65,51,37.3873,0,255,0,0,100,1,1
3,206,138,-31.2296,0,255,0,0,100,1,1
4,436,316,-77.1189,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,91,32,1
1,339,394,1
2,313,375,1
3,120,462,1
4,570,426,1
5,147,220,1
6,299,265,1
7,545,483,1
8,561,22,1
9,129,22,1
10,228,522,1
11,25,520,1
12,410,157,1
13,199,168,1
14,291,206,1
15,408,518,1
16,22,64,1
17,435,53,1
18,391,350,1
19,253,25,1
20,136,91,1
21,566,132,1
22,294,132,1
23,457,161,1
24,237,37,1
25,45,376,1
26,510,407,1
27,134,41,1
28,78,537,1
29,179,486,1
30,316,557,1
31,437,172,1
32,31,105,1
33,567,352,1
34,507,35,1
35,84,78,1
36,511,314,1
37,393,323,1
38,19,555,1
39,515,147,1
40,217,37,1
41,313,100,1
42,80,256,1
43,74,362,1
44,159,279,1
45,263,519,1
46,273,554,1
47,360,314,1
48,561,175,1
49,78,460,1
50,236,355,1
51,84,231,1
52,510,203,1
53,547,218,1
54,227,380,1
55,476,443,1
56,555,257,1
57,37,207,1
58,575,390,1
59,571,241,1
60,88,187,1
61,287,228,1
62,537,100,1
63,464,198,1
64,114,43,1
65,339,170,1
66,382,439,1
67,435,357,1
68,442,518,1
69,56,394,1
70,236,476,1
71,331,279,1
72,118,156,1
73,405,92,1
74,468,409,1
75,249,564,1
76,462,460,1
77,528,48,1
78,327,507,1
79,290,301,1
80,122,137,1
81,59,263,1
82,495,499,1
83,541,150,1
84,271,499,1
85,40,297,1
86,456,485,1
87,373,577,1
88,114,536,1
89,189,382,1
90,566,452,1
91,304,328,1
92,169,572,1
93,468,139,1
94,53,574,1
95,465,365,1
96,150,436,1
97,506,458,1
98,278,170,1
99,278,443,1
100,370,547,1
101,121,282,1
102,58,313,1
103,379,60,1
104,21,473,1
105,467,289,1
106,163,148,1
107,486,172,1
108,231,423,1
109,193,337,1
110,180,236,1
111,248,127,1
112,252,407,1
113,421,204,1
114,340,228,1
115,433,277,1
116,34,249,1
117,301,405,1
118,70,337,1
119,178,274,1
120,544,360,1
121,552,333,1
122,535,567,1
123,24,575,1
124,196,210,1
125,210,280,1
126,203,471,1
127,479,543,1
128,237,334,1
129,408,303,1
130,172,26,1
131,491,296,1
132,156,173,1
133,287,537,1
134,459,90,1
135,492,192,1
136,40,182,1
137,54,100,1
138,135,400,1
139,361,78,1
140,63,431,1
141,219,127,1
142,452,267,1
143,357,518,1
144,267,476,1
145,187,431,1
146,118,116,1
147,158,352,1
148,87,514,1
149,356,290,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
