### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,488,103,-71.4707,0,255,0,0,100,1,1
1,412,345,112.487,0,255,0,0,100,1,1
2,545,115,-74.2759,0,255,0,0,100,1,1
3,331,277,-52.7278,0,255,0,0,100,1,1
4,108,365,82.8588,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,522,429,1
1,221,410,1
2,550,338,1
3,319,559,1
4,66,81,1
5,63,359,1
6,469,277,1
7,247,69,1
8,384,490,1
9,74,567,1
10,224,93,1
11,421,182,1
12,366,334,1
13,474,191,1
14,428,269,1
15,497,348,1
16,189,530,1
17,474,106,1
18,483,450,1
19,257,323,1
20,521,148,1
21,215,529,1
22,288,261,1
23,517,30,1
24,333,184,1
25,447,363,1
26,277,215,1
27,529,129,1
28,550,96,1
29,355,128,1
30,443,220,1
31,133,311,1
32,404,217,1
33,170,268,1
34,262,362,1
35,158,569,1
36,117,290,1
37,251,166,1
38,224,177,1
39,203,122,1
40,138,35,1
41,551,132,1
42,471,526,1
43,170,403,1
44,272,539,1
45,192,266,1
46,93,311,1
47,27,370,1
48,225,203,1
49,55,318,1
50,318,362,1
51,217,155,1
52,289,436,1
53,343,467,1
54,53,533,1
55,261,446,1
56,431,455,1
57,348,426,1
58,280,516,1
59,533,291,1
60,395,185,1
61,121,46,1
62,147,541,1
63,91,70,1
64,132,384,1
65,64,170,1
66,401,119,1
67,571,167,1
68,552,228,1
69,132,89,1
70,257,526,1
71,182,120,1
72,152,430,1
73,26,424,1
74,448,75,1
75,530,451,1
76,490,398,1
77,577,258,1
78,236,482,1
79,407,395,1
80,399,280,1
81,301,122,1
82,206,51,1
83,54,576,1
84,99,334,1
85,348,35,1
86,164,341,1
87,468,413,1
88,370,272,1
89,261,557,1
90,405,448,1
91,65,266,1
92,316,58,1
93,111,548,1
94,284,160,1
95,260,284,1
96,88,170,1
97,491,30,1
98,577,472,1
99,394,52,1
100,110,169,1
101,285,101,1
102,138,204,1
103,64,135,1
104,366,297,1
105,568,510,1
106,545,409,1
107,430,343,1
108,381,166,1
109,223,319,1
110,425,150,1
111,167,39,1
112,399,89,1
113,161,499,1
114,216,553,1
115,84,129,1
116,309,401,1
117,150,166,1
118,308,312,1
119,85,404,1
120,314,144,1
121,191,564,1
122,55,234,1
123,75,495,1
124,292,478,1
125,240,255,1
126,108,253,1
127,412,482,1
128,87,231,1
129,325,109,1
130,334,322,1
131,485,366,1
132,363,365,1
133,549,545,1
134,525,373,1
135,299,39,1
136,22,145,1
137,287,458,1
138,511,186,1
139,506,464,1
140,459,208,1
141,47,373,1
142,116,220,1
143,41,161,1
144,552,200,1
145,91,369,1
146,19,94,1
147,442,394,1
148,362,537,1
149,235,111,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
