### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,487,503,-98.8971,0,255,0,0,100,1,1
1,174,316,-36.8918,0,255,0,0,100,1,1
2,524,67,-143.215,0,255,0,0,100,1,1
3,183,226,83.4642,0,255,0,0,100,1,1
4,17,434,-99.9537,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,57,567,1
1,485,114,1
2,185,250,1
3,181,432,1
4,246,569,1
5,290,143,1
6,393,98,1
7,103,205,1
8,414,438,1
9,494,358,1
10,345,160,1
11,216,244,1
12,285,305,1
13,478,76,1
14,215,72,1
15,222,544,1
16,333,505,1
17,347,430,1
18,411,484,1
19,216,355,1
20,259,45,1
21,312,253,1
22,377,83,1
23,46,152,1
24,463,106,1
25,529,333,1
26,52,110,1
27,573,392,1
28,392,282,1
29,64,514,1
30,79,372,1
31,52,360,1
32,264,431,1
33,294,65,1
34,187,319,1
35,483,529,1
36,476,492,1
37,433,211,1
38,300,338,1
39,387,413,1
40,185,278,1
41,178,410,1
42,162,71,1
43,285,551,1
44,227,411,1
45,423,102,1
46,512,178,1
47,175,196,1
48,425,341,1
49,551,376,1
50,117,273,1
51,361,383,1
52,70,90,1
53,414,28,1
54,501,267,1
55,553,133,1
56,455,373,1
57,21,350,1
58,496,426,1
59,469,349,1
60,472,218,1
61,127,483,1
62,500,465,1
63,285,178,1
64,376,47,1
65,138,444,1
66,99,154,1
67,262,395,1
68,565,110,1
69,307,470,1
70,258,151,1
71,33,27,1
72,304,520,1
73,505,525,1
74,57,302,1
75,244,106,1
76,309,168,1
77,118,510,1
78,502,331,1
79,274,212,1
80,421,61,1
81,114,137,1
82,197,360,1
83,150,136,1
84,418,550,1
85,380,140,1
86,466,433,1
87,447,179,1
88,325,226,1
89,450,35,1
90,344,534,1
91,211,191,1
92,171,514,1
93,108,368,1
94,264,316,1
95,192,395,1
96,137,555,1
97,540,542,1
98,512,91,1
99,348,317,1
100,450,570,1
101,251,478,1
102,396,394,1
103,308,274,1
104,569,532,1
105,412,325,1
106,203,464,1
107,571,171,1
108,422,238,1
109,290,200,1
110,166,462,1
111,97,401,1
112,542,400,1
113,580,445,1
114,81,444,1
115,253,537,1
116,554,356,1
117,51,324,1
118,441,483,1
119,339,88,1
120,570,511,1
121,514,573,1
122,152,497,1
123,32,91,1
124,332,129,1
125,265,189,1
126,337,257,1
127,447,326,1
128,290,360,1
129,505,33,1
130,508,550,1
131,227,164,1
132,373,328,1
133,165,280,1
134,444,287,1
135,392,233,1
136,264,361,1
137,241,33,1
138,374,475,1
139,18,575,1
140,550,65,1
141,156,37,1
142,44,519,1
143,402,260,1
144,525,372,1
145,272,412,1
146,563,464,1
147,108,572,1
148,23,540,1
149,89,223,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
