### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,527,280,119.765,0,255,0,0,100,1,1
1,565,353,171.15,0,255,0,0,100,1,1
2,466,270,38.5464,0,255,0,0,100,1,1
3,285,104,-179.243,0,255,0,0,100,1,1
4,204,519,134.777,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,87,377,1
1,424,322,1
2,130,440,1
3,358,204,1
4,519,107,1
5,410,122,1
6,502,79,1
7,68,278,1
8,320,21,1
9,388,360,1
10,238,292,1
11,210,381,1
12,404,538,1
13,30,359,1
14,554,290,1
15,575,280,1
16,363,161,1
17,71,195,1
18,489,490,1
19,210,472,1
20,454,178,1
21,191,367,1
22,472,215,1
23,42,135,1
24,118,261,1
25,395,272,1
26,234,390,1
27,299,259,1
28,69,431,1
29,224,535,1
30,464,523,1
31,304,576,1
32,509,468,1
33,543,416,1
34,453,228,1
35,487,408,1
36,99,496,1
37,206,317,1
38,519,139,1
39,145,177,1
40,43,409,1
41,126,354,1
42,262,333,1
43,453,469,1
44,73,248,1
45,579,453,1
46,551,347,1
47,564,230,1
48,54,312,1
49,90,187,1
50,383,524,1
51,209,238,1
52,319,108,1
53,335,414,1
54,333,144,1
55,161,102,1
56,109,572,1
57,164,157,1
58,387,137,1
59,23,200,1
60,518,277,1
61,64,331,1
62,549,99,1
63,302,124,1
64,300,167,1
65,553,476,1
66,90,60,1
67,22,110,1
68,46,53,1
69,524,495,1
70,432,161,1
71,300,428,1
72,41,459,1
73,392,178,1
74,551,435,1
75,159,199,1
76,157,510,1
77,115,481,1
78,416,280,1
79,379,400,1
80,318,306,1
81,352,441,1
82,390,302,1
83,510,235,1
84,347,124,1
85,344,166,1
86,565,326,1
87,82,464,1
88,206,343,1
89,77,350,1
90,139,96,1
91,152,460,1
92,221,33,1
93,575,145,1
94,183,141,1
95,281,503,1
96,163,372,1
97,273,436,1
98,533,562,1
99,20,479,1
100,257,65,1
101,456,373,1
102,201,39,1
103,317,342,1
104,529,300,1
105,102,341,1
106,50,170,1
107,213,435,1
108,291,312,1
109,35,315,1
110,117,304,1
111,253,545,1
112,215,406,1
113,539,198,1
114,305,286,1
115,481,100,1
116,514,318,1
117,18,152,1
118,18,267,1
119,456,42,1
120,399,213,1
121,137,486,1
122,28,172,1
123,292,236,1
124,405,86,1
125,347,39,1
126,177,336,1
127,424,387,1
128,440,419,1
129,454,542,1
130,379,205,1
131,250,438,1
132,46,229,1
133,247,143,1
134,425,249,1
135,470,147,1
136,60,487,1
137,282,127,1
138,128,192,1
139,237,517,1
140,127,59,1
141,308,66,1
142,511,162,1
143,184,270,1
144,240,345,1
145,382,444,1
146,473,329,1
147,443,450,1
148,430,92,1
149,265,392,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
