### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,484,437,158.17,0,255,0,0,100,1,1
1,156,64,-17.4949,0,255,0,0,100,1,1
2,522,32,-117.162,0,255,0,0,100,1,1
3,524,354,-173.977,0,255,0,0,100,1,1
4,413,355,-75.3142,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,311,231,1
1,577,146,1
2,273,127,1
3,44,60,1
4,243,254,1
5,92,483,1
6,214,132,1
7,505,114,1
8,335,401,1
9,216,357,1
10,65,150,1
11,316,196,1
12,161,278,1
13,340,170,1
14,181,221,1
15,115,149,1
16,546,254,1
17,287,361,1
18,348,277,1
19,377,85,1
20,468,35,1
21,394,332,1
22,178,566,1
23,433,546,1
24,107,418,1
25,475,476,1
26,93,155,1
27,303,143,1
28,143,455,1
29,360,562,1
30,396,429,1
31,28,233,1
32,89,239,1
33,366,479,1
34,581,371,1
35,558,318,1
36,383,275,1
37,223,34,1
38,392,155,1
39,569,63,1
40,108,61,1
41,247,557,1
42,80,369,1
43,524,25,0
44,122,387,1
45,243,450,1
46,85,429,1
47,119,242,1
48,31,508,1
49,136,115,1
50,525,148,1
51,25,140,1
52,458,397,1
53,142,297,1
54,231,307,1
55,242,352,1
56,415,112,1
57,454,482,1
58,438,62,1
59,22,111,1
60,556,491,1
61,176,321,1
62,22,211,1
63,503,225,1
64,49,302,1
65,510,323,1
66,85,47,1
67,381,494,1
68,139,171,1
69,273,468,1
70,341,310,1
71,104,296,1
72,253,288,1
73,438,132,1
74,529,388,1
75,342,428,1
76,530,336,1
77,432,294,1
78,548,363,1
79,264,342,1
80,296,215,1
81,359,510,1
82,469,104,1
83,521,303,1
84,116,351,1
85,279,380,1
86,439,508,1
87,286,163,1
88,419,485,1
89,396,304,1
90,74,290,1
91,290,533,1
92,189,51,1
93,329,152,1
94,462,197,1
95,370,49,1
96,105,80,1
97,307,566,1
98,573,254,1
99,109,509,1
100,290,436,1
101,382,558,1
102,133,335,1
103,58,94,1
104,556,281,1
105,196,301,1
106,397,536,1
107,324,343,1
108,473,261,1
109,126,572,1
110,319,57,1
111,421,566,1
112,496,363,1
113,216,492,1
114,270,40,1
115,470,331,1
116,96,320,1
117,413,196,1
118,96,174,1
119,425,88,1
120,472,302,1
121,34,548,1
122,445,81,1
123,207,397,1
124,573,196,1
125,329,81,1
126,49,282,1
127,505,434,1
128,85,460,1
129,220,283,1
130,68,346,1
131,469,516,1
132,234,396,1
133,284,239,1
134,338,531,1
135,142,27,1
136,411,150,1
137,112,541,1
138,544,548,1
139,497,204,1
140,561,409,1
141,168,430,1
142,272,573,1
143,138,503,1
144,19,163,1
145,483,48,1
146,323,300,1
147,398,101,1
148,449,461,1
149,494,72,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
