### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,473,461,39.1629,0,255,0,0,100,1,1
1,248,339,-95.69,0,255,0,0,100,1,1
2,308,536,142.769,0,255,0,0,100,1,1
3,219,457,-149.993,0,255,0,0,100,1,1
4,453,199,-39.0757,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,555,108,1
1,562,501,1
2,428,359,1
3,368,135,1
4,536,274,1
5,283,315,1
6,86,292,1
7,368,46,1
8,370,288,1
9,36,467,1
10,142,209,1
11,48,534,1
12,209,433,1
13,164,356,1
14,146,427,1
15,556,275,1
16,109,563,1
17,199,532,1
18,577,140,1
19,158,480,1
20,50,164,1
21,248,464,1
22,87,89,1
23,521,575,1
24,138,112,1
25,29,76,1
26,570,440,1
27,74,27,1
28,438,446,1
29,59,400,1
30,375,466,1
31,61,476,1
32,143,449,1
33,484,369,1
34,378,436,1
35,107,34,1
36,482,48,1
37,110,455,1
38,180,151,1
39,275,121,1
40,92,374,1
41,399,387,1
42,304,403,1
43,555,256,1
44,458,558,1
45,445,280,1
46,251,90,1
47,109,396,1
48,88,53,1
49,165,85,1
50,413,92,1
51,406,574,1
52,301,108,1
53,309,163,1
54,500,286,1
55,428,37,1
56,348,239,1
57,542,441,1
58,408,57,1
59,322,530,1
60,212,309,1
61,413,306,1
62,67,280,1
63,523,89,1
64,171,297,1
65,342,23,1
66,297,483,1
67,276,174,1
68,336,78,1
69,534,312,1
70,256,438,1
71,336,434,1
72,181,266,1
73,380,355,1
74,537,28,1
75,195,565,1
76,422,206,1
77,441,383,1
78,421,466,1
79,540,238,1
80,555,294,1
81,576,283,1
82,80,231,1
83,461,250,1
84,66,308,1
85,273,418,1
86,384,510,1
87,558,45,1
88,431,315,1
89,265,369,1
90,362,404,1
91,368,155,1
92,191,52,1
93,92,262,1
94,109,340,1
95,110,251,1
96,374,329,1
97,315,264,1
98,506,323,1
99,388,260,1
100,180,399,1
101,348,49,1
102,128,277,1
103,196,469,1
104,132,257,1
105,354,541,1
106,139,304,1
107,61,434,1
108,356,511,1
109,221,56,1
110,541,372,1
111,572,60,1
112,188,32,1
113,208,26,1
114,120,543,1
115,169,33,1
116,392,85,1
117,522,152,1
118,46,94,1
119,366,252,1
120,261,144,1
121,543,136,1
122,459,42,1
123,523,382,1
124,247,181,1
125,480,550,1
126,536,540,1
127,509,201,1
128,529,201,1
129,499,490,1
130,521,116,1
131,326,505,1
132,130,91,1
133,383,215,1
134,71,379,1
135,159,320,1
136,131,131,1
137,122,520,1
138,190,120,1
139,278,237,1
140,565,332,1
141,362,196,1
142,457,180,1
143,135,46,1
144,163,185,1
145,461,539,1
146,335,401,1
147,95,192,1
148,495,237,1
149,24,507,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
