### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,380,288,-108.61,0,255,0,0,100,1,1
1,531,104,-156.423,0,255,0,0,100,1,1
2,316,575,-10.2117,0,255,0,0,100,1,1
3,194,354,19.6141,0,255,0,0,100,1,1
4,150,340,124.086,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,394,212,1
1,65,31,1
2,440,453,1
3,216,240,1
4,493,292,1
5,379,513,1
6,186,63,1
7,505,572,1
8,152,558,1
9,233,167,1
10,341,302,1
11,135,72,1
12,67,318,1
13,371,320,1
14,457,24,1
15,325,392,1
16,581,130,1
17,231,523,1
18,30,71,1
19,563,397,1
20,189,248,1
21,184,498,1
22,335,23,1
23,350,148,1
24,521,229,1
25,313,261,1
26,264,413,1
27,226,38,1
28,209,352,1
29,347,245,1
30,76,368,1
31,475,76,1
32,403,100,1
33,197,82,1
34,44,23,1
35,547,52,1
36,450,203,1
37,301,446,1
38,558,575,1
39,203,524,1
40,89,409,1
41,40,131,1
42,103,383,1
43,48,294,1
44,235,474,1
45,109,99,1
46,468,54,1
47,391,163,1
48,238,572,1
49,275,241,1
50,101,134,1
51,457,116,1
52,117,314,1
53,487,469,1
54,304,68,1
55,576,295,1
56,158,388,1
57,376,436,1
58,521,328,1
59,420,133,1
60,461,566,1
61,251,228,1
62,149,539,1
63,158,203,1
64,175,148,1
65,505,97,1
66,70,536,1
67,561,160,1
68,391,273,1
69,480,171,1
70,425,299,1
71,296,107,1
72,207,372,1
73,567,471,1
74,530,391,1
75,33,342,1
76,433,43,1
77,294,473,1
78,136,522,1
79,150,291,1
80,353,43,1
81,98,540,1
82,279,30,1
83,28,498,1
84,506,272,1
85,114,405,1
86,339,339,1
87,213,306,1
88,390,183,1
89,565,534,1
90,362,220,1
91,127,24,1
92,448,544,1
93,20,187,1
94,186,306,1
95,330,556,1
96,145,232,1
97,466,532,1
98,268,272,1
99,371,287,1
100,335,461,1
101,194,326,1
102,416,345,1
103,292,196,1
104,413,180,1
105,289,262,1
106,513,186,1
107,20,411,1
108,247,325,1
109,439,321,1
110,124,552,1
111,118,430,1
112,300,174,1
113,398,499,1
114,485,97,1
115,273,460,1
116,237,244,1
117,23,458,1
118,393,421,1
119,412,386,1
120,23,291,1
121,89,323,1
122,540,450,1
123,166,100,1
124,123,361,1
125,370,562,1
126,239,400,1
127,177,573,1
128,150,431,1
129,362,354,1
130,452,251,1
131,163,327,1
132,21,232,1
133,446,341,1
134,219,90,1
135,549,229,1
136,70,569,1
137,166,25,1
138,493,506,1
139,158,125,1
140,323,412,1
141,95,357,1
142,47,535,1
143,61,419,1
144,260,495,1
145,283,135,1
146,441,160,1
147,309,539,1
148,238,362,1
149,394,565,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
