### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,20,19,15,0,255,0,0,100,1,1
1,418,418,90,0,255,0,0,100,1,1
2,-2,-2,-121.037,0,255,0,0,100,1,1
3,-2,-2,-31.1226,0,255,0,0,100,1,1
4,-2,-2,90.7369,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,553,181,1
1,391,412,1
2,148,212,1
3,394,334,1
4,24,257,1
5,301,330,1
6,438,393,1
7,176,30,1
8,97,500,1
9,443,56,1
10,71,267,1
11,50,567,1
12,314,406,1
13,520,347,1
14,337,98,1
15,156,562,1
16,383,490,1
17,563,557,1
18,107,442,1
19,513,94,1
20,309,264,1
21,425,516,1
22,267,420,1
23,497,315,1
24,401,204,1
25,206,456,1
26,502,37,1
27,363,458,1
28,442,535,1
29,286,255,1
30,22,179,1
31,413,262,1
32,116,556,1
33,501,527,1
34,110,464,1
35,307,496,1
36,340,369,1
37,418,417,0
38,499,574,1
39,359,208,1
40,171,424,1
41,473,37,1
42,206,219,1
43,530,243,1
44,287,115,1
45,524,557,1
46,251,551,1
47,28,26,0
48,304,221,1
49,385,92,1
50,350,507,1
51,521,425,1
52,495,185,1
53,576,165,1
54,390,125,1
55,437,331,1
56,534,26,1
57,145,372,1
58,570,384,1
59,556,57,1
60,570,522,1
61,49,386,1
62,224,264,1
63,449,501,1
64,526,128,1
65,396,361,1
66,284,176,1
67,56,56,1
68,355,316,1
69,332,217,1
70,78,384,1
71,173,385,1
72,224,321,1
73,120,296,1
74,65,29,1
75,233,388,1
76,559,492,1
77,339,24,1
78,373,283,1
79,22,151,1
80,278,382,1
81,205,281,1
82,150,512,1
83,366,370,1
84,534,410,1
85,159,96,1
86,23,457,1
87,375,388,1
88,204,71,1
89,330,50,1
90,152,234,1
91,37,421,1
92,244,440,1
93,255,155,1
94,170,313,1
95,256,336,1
96,250,43,1
97,43,177,1
98,419,146,1
99,528,320,1
100,185,362,1
101,478,513,1
102,581,91,1
103,58,283,1
104,485,346,1
105,309,438,1
106,53,111,1
107,127,527,1
108,199,198,1
109,381,246,1
110,545,540,1
111,467,555,1
112,66,526,1
113,217,115,1
114,221,202,1
115,220,515,1
116,325,517,1
117,31,294,1
118,29,228,1
119,477,246,1
120,421,203,1
121,426,82,1
122,412,223,1
123,441,358,1
124,555,305,1
125,347,287,1
126,155,405,1
127,172,178,1
128,39,202,1
129,566,146,1
130,99,168,1
131,244,229,1
132,234,338,1
133,447,183,1
134,80,340,1
135,245,125,1
136,105,534,1
137,341,129,1
138,219,476,1
139,509,71,1
140,353,481,1
141,134,42,1
142,39,505,1
143,336,193,1
144,46,317,1
145,564,355,1
146,168,121,1
147,193,150,1
148,354,43,1
149,214,151,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
