### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,445,274,-93.5472,0,255,0,0,100,1,1
1,221,68,-70.0224,0,255,0,0,100,1,1
2,350,307,149.128,0,255,0,0,100,1,1
3,585,198,27.0989,0,255,0,0,100,1,1
4,460,413,11.0474,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,311,115,1
1,160,232,1
2,202,76,1
3,431,428,1
4,373,356,1
5,257,437,1
6,405,130,1
7,412,395,1
8,310,492,1
9,75,558,1
10,205,112,1
11,570,41,1
12,363,216,1
13,164,418,1
14,526,343,1
15,473,151,1
16,119,527,1
17,436,531,1
18,76,372,1
19,186,227,1
20,522,574,1
21,358,528,1
22,344,123,1
23,94,174,1
24,281,426,1
25,504,521,1
26,166,208,1
27,297,380,1
28,61,230,1
29,287,64,1
30,107,461,1
31,372,186,1
32,487,388,1
33,116,387,1
34,57,101,1
35,234,467,1
36,136,117,1
37,186,497,1
38,171,515,1
39,97,99,1
40,353,233,1
41,176,327,1
42,78,452,1
43,335,446,1
44,287,124,1
45,474,542,1
46,262,416,1
47,186,553,1
48,556,241,1
49,487,83,1
50,97,334,1
51,38,564,1
52,223,345,1
53,480,118,1
54,193,438,1
55,377,28,1
56,397,529,1
57,206,35,1
58,377,477,1
59,109,490,1
60,95,249,1
61,48,353,1
62,226,213,1
63,116,571,1
64,413,97,1
65,462,292,1
66,532,324,1
67,23,189,1
68,520,83,1
69,154,314,1
70,136,450,1
71,234,487,1
72,541,486,1
73,449,169,1
74,581,216,1
75,25,114,1
76,432,181,1
77,498,204,1
78,298,340,1
79,325,522,1
80,155,35,1
81,71,156,1
82,116,43,1
83,146,178,1
84,208,145,1
85,188,246,1
86,97,411,1
87,80,236,1
88,513,291,1
89,90,219,1
90,425,488,1
91,134,357,1
92,235,98,1
93,393,458,1
94,198,293,1
95,358,477,1
96,214,488,1
97,434,563,1
98,414,274,1
99,433,244,1
100,183,66,1
101,91,520,1
102,21,152,1
103,504,179,1
104,519,258,1
105,277,87,1
106,312,194,1
107,525,444,1
108,132,73,1
109,361,405,1
110,572,109,1
111,322,427,1
112,204,368,1
113,263,140,1
114,202,335,1
115,128,213,1
116,378,536,1
117,310,40,1
118,23,299,1
119,407,155,1
120,415,312,1
121,229,541,1
122,474,253,1
123,375,249,1
124,173,127,1
125,217,314,1
126,115,426,1
127,26,65,1
128,26,379,1
129,427,328,1
130,452,492,1
131,393,262,1
132,114,235,1
133,258,371,1
134,517,102,1
135,271,257,1
136,368,283,1
137,342,65,1
138,381,422,1
139,33,317,1
140,254,467,1
141,351,142,1
142,551,218,1
143,365,444,1
144,65,511,1
145,212,187,1
146,464,272,1
147,81,189,1
148,463,568,1
149,220,450,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
