### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,421,483,1.85753,0,255,0,0,100,1,1
1,384,235,-22.144,0,255,0,0,100,1,1
2,516,493,141.335,0,255,0,0,100,1,1
3,544,116,-142.57,0,255,0,0,100,1,1
4,133,211,123.605,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,115,391,1
1,52,460,1
2,559,476,1
3,416,424,1
4,463,264,1
5,425,193,1
6,28,124,1
7,365,344,1
8,342,365,1
9,511,521,1
10,576,503,1
11,458,476,1
12,272,448,1
13,248,44,1
14,519,303,1
15,174,261,1
16,66,185,1
17,290,121,1
18,72,387,1
19,162,327,1
20,294,281,1
21,45,372,1
22,576,35,1
23,149,62,1
24,519,174,1
25,324,216,1
26,490,543,1
27,205,279,1
28,478,312,1
29,154,463,1
30,104,70,1
31,246,253,1
32,450,428,1
33,29,421,1
34,123,478,1
35,55,575,1
36,340,175,1
37,143,187,1
38,565,199,1
39,309,397,1
40,306,462,1
41,136,162,1
42,513,342,1
43,523,276,1
44,575,369,1
45,127,540,1
46,338,46,1
47,434,535,1
48,373,192,1
49,230,344,1
50,118,27,1
51,23,480,1
52,397,366,1
53,228,36,1
54,445,216,1
55,165,568,1
56,442,109,1
57,546,554,1
58,35,175,1
59,272,273,1
60,84,248,1
61,237,374,1
62,515,370,1
63,360,300,1
64,271,561,1
65,66,218,1
66,206,177,1
67,337,486,1
68,183,421,1
69,183,481,1
70,49,404,1
71,242,160,1
72,136,370,1
73,184,46,1
74,207,403,1
75,421,162,1
76,107,280,1
77,358,126,1
78,222,111,1
79,64,161,1
80,19,191,1
81,540,526,1
82,269,133,1
83,210,79,1
84,431,452,1
85,348,522,1
86,176,153,1
87,99,365,1
88,574,459,1
89,466,366,1
90,243,202,1
91,361,444,1
92,199,318,1
93,430,332,1
94,413,235,1
95,435,392,1
96,449,85,1
97,575,545,1
98,361,396,1
99,577,567,1
100,477,100,1
101,54,525,1
102,372,23,1
103,385,267,1
104,581,103,1
105,252,25,1
106,95,202,1
107,232,138,1
108,165,87,1
109,136,299,1
110,441,278,1
111,314,516,1
112,473,162,1
113,130,446,1
114,61,287,1
115,485,280,1
116,195,299,1
117,347,544,1
118,54,330,1
119,316,424,1
120,445,51,1
121,449,497,1
122,427,255,1
123,536,322,1
124,323,572,1
125,263,514,1
126,149,556,1
127,260,178,1
128,562,70,1
129,36,535,1
130,505,426,1
131,530,255,1
132,373,110,1
133,119,244,1
134,381,522,1
135,432,75,1
136,161,536,1
137,64,496,1
138,126,350,1
139,281,199,1
140,147,483,1
141,25,268,1
142,396,465,1
143,172,363,1
144,524,485,1
145,334,242,1
146,220,192,1
147,364,325,1
148,537,575,1
149,533,344,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
