### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,110,20,18.8896,0,255,0,0,100,1,1
1,129,182,-62.5325,0,255,0,0,100,1,1
2,381,257,50.3454,0,255,0,0,100,1,1
3,536,79,112.023,0,255,0,0,100,1,1
4,578,167,-59.7418,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,81,227,1
1,281,290,1
2,404,205,1
3,508,251,1
4,523,71,1
5,85,156,1
6,218,340,1
7,330,335,1
8,36,42,1
9,520,200,1
10,433,502,1
11,341,239,1
12,142,202,1
13,530,127,1
14,276,446,1
15,561,121,1
16,130,483,1
17,115,41,1
18,366,356,1
19,400,416,1
20,405,435,1
21,29,71,1
22,415,279,1
23,185,147,1
24,542,379,1
25,238,363,1
26,541,516,1
27,381,552,1
28,309,133,1
29,312,399,1
30,437,320,1
31,269,418,1
32,425,371,1
33,328,517,1
34,468,212,1
35,222,119,1
36,510,270,1
37,131,224,1
38,445,480,1
39,343,174,1
40,77,535,1
41,36,187,1
42,444,172,1
43,219,158,1
44,244,416,1
45,24,344,1
46,88,426,1
47,93,510,1
48,191,568,1
49,165,495,1
50,380,441,1
51,488,505,1
52,157,556,1
53,374,104,1
54,24,310,1
55,116,442,1
56,464,232,1
57,274,556,1
58,401,64,1
59,452,377,1
60,463,161,1
61,341,75,1
62,155,537,1
63,47,60,1
64,39,165,1
65,141,139,1
66,237,133,1
67,151,398,1
68,452,93,1
69,186,352,1
70,299,64,1
71,75,254,1
72,99,462,1
73,140,102,1
74,66,479,1
75,404,328,1
76,62,220,1
77,101,558,1
78,196,378,1
79,287,573,1
80,279,256,1
81,403,296,1
82,477,526,1
83,249,465,1
84,175,530,1
85,333,193,1
86,457,333,1
87,160,265,1
88,30,413,1
89,563,359,1
90,359,509,1
91,162,120,1
92,538,94,1
93,222,73,1
94,198,115,1
95,522,417,1
96,198,535,1
97,154,165,1
98,96,309,1
99,396,186,1
100,535,232,1
101,119,275,1
102,206,404,1
103,178,325,1
104,29,258,1
105,482,333,1
106,562,93,1
107,35,500,1
108,313,473,1
109,392,391,1
110,234,220,1
111,215,514,1
112,456,137,1
113,136,566,1
114,574,392,1
115,183,188,1
116,23,278,1
117,124,296,1
118,493,410,1
119,193,53,1
120,103,97,1
121,351,377,1
122,526,296,1
123,178,510,1
124,294,362,1
125,139,59,1
126,214,554,1
127,284,393,1
128,210,476,1
129,423,339,1
130,123,78,1
131,534,566,1
132,216,247,1
133,191,435,1
134,440,547,1
135,225,265,1
136,215,24,1
137,237,293,1
138,492,162,1
139,368,147,1
140,380,491,1
141,572,522,1
142,561,239,1
143,561,422,1
144,488,104,1
145,271,537,1
146,461,457,1
147,349,310,1
148,358,64,1
149,513,437,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
