### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,12,539,69.893,0,255,0,0,100,1,1
1,304,118,150.279,0,255,0,0,100,1,1
2,292,196,-131.995,0,255,0,0,100,1,1
3,164,21,-173.212,0,255,0,0,100,1,1
4,496,63,18.4988,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,117,301,1
1,63,362,1
2,189,313,1
3,371,85,1
4,42,204,1
5,557,239,1
6,266,563,1
7,235,184,1
8,215,459,1
9,520,29,1
10,362,551,1
11,104,424,1
12,389,378,1
13,442,194,1
14,58,445,1
15,239,163,1
16,494,112,1
17,184,431,1
18,556,466,1
19,252,48,1
20,418,440,1
21,289,428,1
22,282,456,1
23,487,348,1
24,459,436,1
25,231,234,1
26,341,452,1
27,489,311,1
28,157,445,1
29,377,446,1
30,545,207,1
31,269,365,1
32,329,119,1
33,354,500,1
34,116,84,1
35,189,334,1
36,126,435,1
37,45,542,1
38,63,483,1
39,456,539,1
40,59,35,1
41,30,479,1
42,301,267,1
43,457,230,1
44,431,212,1
45,339,271,1
46,300,191,0
47,404,251,1
48,460,486,1
49,208,511,1
50,179,88,1
51,452,26,1
52,132,179,1
53,293,365,1
54,284,136,1
55,238,126,1
56,267,173,1
57,263,345,1
58,543,30,1
59,84,335,1
60,416,479,1
61,222,541,1
62,385,106,1
63,580,37,1
64,314,311,1
65,257,430,1
66,218,97,1
67,290,28,1
68,217,562,1
69,448,49,1
70,484,189,1
71,467,407,1
72,147,234,1
73,204,197,1
74,136,336,1
75,177,275,1
76,60,298,1
77,543,313,1
78,39,86,1
79,24,504,1
80,395,556,1
81,174,184,1
82,524,144,1
83,463,358,1
84,556,178,1
85,304,538,1
86,311,34,1
87,189,228,1
88,322,503,1
89,549,362,1
90,226,29,1
91,93,100,1
92,324,422,1
93,314,241,1
94,368,228,1
95,282,280,1
96,135,53,1
97,117,141,1
98,258,389,1
99,170,111,1
100,35,242,1
101,299,85,1
102,410,280,1
103,139,414,1
104,314,166,1
105,103,320,1
106,475,73,1
107,31,40,1
108,222,48,1
109,435,247,1
110,518,114,1
111,471,557,1
112,32,290,1
113,500,549,1
114,275,541,1
115,450,144,1
116,86,45,1
117,155,554,1
118,324,207,1
119,435,123,1
120,145,269,1
121,258,408,1
122,226,78,1
123,52,575,1
124,380,307,1
125,494,249,1
126,349,567,1
127,517,310,1
128,126,476,1
129,444,374,1
130,546,80,1
131,84,488,1
132,536,282,1
133,238,395,1
134,362,475,1
135,442,166,1
136,203,546,1
137,82,191,1
138,118,557,1
139,53,325,1
140,408,347,1
141,324,71,1
142,278,235,1
143,391,277,1
144,419,91,1
145,326,570,1
146,433,506,1
147,33,261,1
148,85,158,1
149,490,32,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
