### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,58,524,-23.8384,0,255,0,0,100,1,1
1,582,419,-138.188,0,255,0,0,100,1,1
2,251,519,69.6335,0,255,0,0,100,1,1
3,231,257,121.78,0,255,0,0,100,1,1
4,239,409,-54.5499,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,313,41,1
1,103,272,1
2,575,477,1
3,71,281,1
4,218,129,1
5,298,387,1
6,238,197,1
7,120,213,1
8,62,135,1
9,129,182,1
10,270,511,1
11,549,558,1
12,391,174,1
13,154,33,1
14,69,100,1
15,219,195,1
16,166,232,1
17,25,362,1
18,261,204,1
19,457,328,1
20,425,433,1
21,410,268,1
22,505,234,1
23,567,311,1
24,276,474,1
25,207,550,1
26,563,274,1
27,243,452,1
28,280,162,1
29,40,538,1
30,461,42,1
31,485,269,1
32,524,50,1
33,566,204,1
34,159,517,1
35,446,211,1
36,404,225,1
37,128,305,1
38,421,543,1
39,341,313,1
40,531,331,1
41,400,334,1
42,449,87,1
43,323,337,1
44,298,189,1
45,84,21,1
46,166,552,1
47,495,509,1
48,467,143,1
49,311,538,1
50,37,291,1
51,135,93,1
52,490,30,1
53,336,257,1
54,43,421,1
55,500,397,1
56,355,282,1
57,319,574,1
58,148,69,1
59,543,453,1
60,497,156,1
61,144,256,1
62,132,388,1
63,365,178,1
64,43,188,1
65,311,487,1
66,38,456,1
67,545,129,1
68,280,122,1
69,64,77,1
70,21,489,1
71,272,436,1
72,23,549,1
73,378,214,1
74,520,175,1
75,260,74,1
76,242,350,1
77,441,577,1
78,180,534,1
79,544,307,1
80,215,312,1
81,190,269,1
82,466,525,1
83,412,377,1
84,32,63,1
85,319,144,1
86,218,359,1
87,84,577,1
88,532,76,1
89,382,454,1
90,37,577,1
91,408,128,1
92,239,394,1
93,514,413,1
94,478,446,1
95,367,26,1
96,415,501,1
97,546,398,1
98,447,304,1
99,528,23,1
100,536,247,1
101,109,371,1
102,43,104,1
103,284,103,1
104,76,465,1
105,174,153,1
106,97,452,1
107,439,272,1
108,170,130,1
109,136,236,1
110,221,445,1
111,558,87,1
112,297,132,1
113,264,51,1
114,447,486,1
115,390,153,1
116,223,149,1
117,515,120,1
118,425,189,1
119,100,401,1
120,362,488,1
121,566,538,1
122,43,505,1
123,77,557,1
124,461,63,1
125,360,356,1
126,131,144,1
127,61,237,1
128,209,392,1
129,353,462,1
130,507,489,1
131,251,547,1
132,56,297,1
133,61,361,1
134,441,355,1
135,145,159,1
136,185,41,1
137,318,184,1
138,473,119,1
139,337,488,1
140,68,503,1
141,308,289,1
142,81,224,1
143,284,284,1
144,449,396,1
145,154,435,1
146,553,337,1
147,141,558,1
148,389,513,1
149,333,372,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
