### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,294,249,84.0395,0,255,0,0,100,1,1
1,509,538,63.2262,0,255,0,0,100,1,1
2,358,427,-26.8689,0,255,0,0,100,1,1
3,98,82,49.6518,0,255,0,0,100,1,1
4,113,229,139.972,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,518,193,1
1,574,253,1
2,256,163,1
3,461,302,1
4,439,535,1
5,261,330,1
6,435,500,1
7,568,218,1
8,475,378,1
9,151,518,1
10,573,279,1
11,518,363,1
12,310,503,1
13,306,423,1
14,165,179,1
15,419,81,1
16,531,174,1
17,319,236,1
18,21,158,1
19,121,393,1
20,455,395,1
21,492,169,1
22,201,495,1
23,494,226,1
24,209,308,1
25,511,110,1
26,377,131,1
27,108,519,1
28,131,141,1
29,230,140,1
30,194,183,1
31,23,94,1
32,138,21,1
33,489,526,1
34,418,230,1
35,341,76,1
36,232,161,1
37,387,445,1
38,331,22,1
39,75,68,1
40,149,576,1
41,253,519,1
42,224,436,1
43,260,473,1
44,39,129,1
45,53,435,1
46,101,202,1
47,478,21,1
48,344,305,1
49,299,156,1
50,129,189,1
51,213,389,1
52,23,367,1
53,445,122,1
54,225,207,1
55,200,115,1
56,377,187,1
57,334,475,1
58,279,495,1
59,525,339,1
60,53,455,1
61,345,418,1
62,412,523,1
63,193,216,1
64,120,481,1
65,563,349,1
66,113,432,1
67,339,280,1
68,579,177,1
69,517,62,1
70,354,33,1
71,360,361,1
72,37,268,1
73,560,107,1
74,490,351,1
75,27,396,1
76,177,335,1
77,46,312,1
78,528,565,1
79,394,507,1
80,105,322,1
81,461,153,1
82,435,353,1
83,335,456,1
84,220,39,1
85,329,212,1
86,235,505,1
87,544,505,1
88,213,170,1
89,427,297,1
90,65,119,1
91,168,303,1
92,491,84,1
93,243,346,1
94,145,400,1
95,201,87,1
96,450,75,1
97,259,83,1
98,192,249,1
99,569,84,1
100,569,492,1
101,280,356,1
102,89,270,1
103,408,393,1
104,286,203,1
105,26,466,1
106,556,431,1
107,122,56,1
108,308,296,1
109,532,409,1
110,288,405,1
111,397,223,1
112,232,95,1
113,174,127,1
114,324,321,1
115,38,288,1
116,88,94,1
117,323,367,1
118,227,365,1
119,293,233,1
120,70,496,1
121,208,331,1
122,364,226,1
123,286,106,1
124,211,559,1
125,65,314,1
126,94,443,1
127,419,256,1
128,513,442,1
129,208,150,1
130,39,192,1
131,518,520,1
132,91,296,1
133,225,229,1
134,390,167,1
135,318,532,1
136,442,311,1
137,319,86,1
138,147,269,1
139,412,436,1
140,320,186,1
141,367,274,1
142,289,382,1
143,476,252,1
144,245,390,1
145,513,81,1
146,476,69,1
147,458,502,1
148,432,421,1
149,483,457,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
