### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,177,301,148.484,0,255,0,0,100,1,1
1,337,139,47.6239,0,255,0,0,100,1,1
2,97,102,141.945,0,255,0,0,100,1,1
3,342,381,-168.543,0,255,0,0,100,1,1
4,84,251,-122.268,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,564,129,1
1,283,191,1
2,102,421,1
3,385,446,1
4,178,348,1
5,481,293,1
6,87,340,1
7,188,207,1
8,511,413,1
9,221,94,1
10,521,442,1
11,68,448,1
12,362,218,1
13,472,525,1
14,165,112,1
15,266,123,1
16,483,181,1
17,529,391,1
18,554,553,1
19,305,110,1
20,544,571,1
21,112,306,1
22,468,478,1
23,543,536,1
24,357,344,1
25,262,462,1
26,434,406,1
27,519,181,1
28,438,58,1
29,510,123,1
30,265,438,1
31,301,132,1
32,61,537,1
33,462,88,1
34,284,509,1
35,362,154,1
36,30,146,1
37,572,431,1
38,133,524,1
39,101,485,1
40,188,384,1
41,160,529,1
42,252,244,1
43,194,315,1
44,351,298,1
45,165,267,1
46,428,40,1
47,214,422,1
48,329,416,1
49,395,367,1
50,460,574,1
51,189,285,1
52,371,30,1
53,97,115,1
54,229,530,1
55,137,158,1
56,251,522,1
57,568,570,1
58,403,167,1
59,515,571,1
60,542,214,1
61,364,541,1
62,406,474,1
63,23,29,1
64,67,119,1
65,91,400,1
66,236,144,1
67,189,455,1
68,168,371,1
69,289,536,1
70,574,249,1
71,125,188,1
72,361,69,1
73,235,577,1
74,336,387,1
75,249,497,1
76,130,341,1
77,454,416,1
78,331,461,1
79,399,324,1
80,56,428,1
81,204,225,1
82,520,257,1
83,20,332,1
84,450,387,1
85,235,45,1
86,464,308,1
87,440,447,1
88,436,260,1
89,500,452,1
90,449,120,1
91,72,246,1
92,303,301,1
93,199,495,1
94,437,318,1
95,235,472,1
96,349,44,1
97,116,117,1
98,485,112,1
99,240,418,1
100,152,230,1
101,483,238,1
102,23,86,1
103,400,141,1
104,333,282,1
105,446,278,1
106,82,146,1
107,118,139,1
108,351,258,1
109,132,476,1
110,525,524,1
111,327,320,1
112,169,79,1
113,215,375,1
114,461,239,1
115,521,89,1
116,354,113,1
117,265,66,1
118,356,576,1
119,315,534,1
120,49,94,1
121,328,69,1
122,144,410,1
123,91,517,1
124,137,251,1
125,576,532,1
126,265,177,1
127,473,40,1
128,560,357,1
129,508,226,1
130,415,443,1
131,47,58,1
132,64,393,1
133,175,486,1
134,109,176,1
135,508,45,1
136,67,564,1
137,539,318,1
138,59,181,1
139,278,480,1
140,32,560,1
141,182,48,1
142,77,485,1
143,550,114,1
144,172,315,1
145,99,36,1
146,548,340,1
147,80,48,1
148,149,201,1
149,35,196,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
