### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,14,495,114.625,0,255,0,0,100,1,1
1,539,120,38.82,0,255,0,0,100,1,1
2,295,444,138.177,0,255,0,0,100,1,1
3,29,51,179.132,0,255,0,0,100,1,1
4,429,541,147.057,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,184,327,1
1,470,534,1
2,389,398,1
3,283,299,1
4,88,339,1
5,361,293,1
6,434,106,1
7,418,135,1
8,274,524,1
9,53,107,1
10,396,468,1
11,162,459,1
12,96,566,1
13,352,253,1
14,394,421,1
15,379,90,1
16,37,332,1
17,263,505,1
18,64,315,1
19,324,195,1
20,335,560,1
21,255,77,1
22,512,45,1
23,510,251,1
24,576,54,1
25,235,435,1
26,524,327,1
27,186,176,1
28,533,158,1
29,425,345,1
30,299,567,1
31,168,542,1
32,231,391,1
33,545,23,1
34,74,549,1
35,403,319,1
36,411,410,1
37,193,442,1
38,457,453,1
39,399,294,1
40,125,226,1
41,346,192,1
42,493,536,1
43,539,397,1
44,449,151,1
45,316,381,1
46,320,517,1
47,229,29,1
48,495,294,1
49,159,101,1
50,220,251,1
51,407,266,1
52,225,467,1
53,343,491,1
54,173,56,1
55,51,425,1
56,158,204,1
57,347,166,1
58,100,35,1
59,282,449,1
60,210,558,1
61,578,119,1
62,451,245,1
63,469,77,1
64,173,482,1
65,189,359,1
66,429,502,1
67,468,395,1
68,345,336,1
69,406,226,1
70,91,235,1
71,446,296,1
72,457,565,1
73,128,189,1
74,96,75,1
75,379,275,1
76,301,193,1
77,573,143,1
78,467,434,1
79,362,149,1
80,519,137,1
81,139,158,1
82,467,355,1
83,146,267,1
84,520,568,1
85,117,481,1
86,484,444,1
87,179,201,1
88,174,238,1
89,119,132,1
90,471,158,1
91,250,306,1
92,420,81,1
93,365,574,1
94,329,114,1
95,199,44,1
96,364,62,1
97,161,141,1
98,559,179,1
99,234,227,1
100,112,419,1
101,443,402,1
102,501,342,1
103,132,504,1
104,226,182,1
105,310,83,1
106,310,61,1
107,290,268,1
108,160,397,1
109,484,181,1
110,253,265,1
111,390,23,1
112,147,475,1
113,72,520,1
114,74,219,1
115,403,501,1
116,68,393,1
117,421,172,1
118,393,524,1
119,84,182,1
120,202,82,1
121,367,450,1
122,93,306,1
123,444,265,1
124,356,29,1
125,368,184,1
126,128,67,1
127,112,202,1
128,400,62,1
129,571,94,1
130,49,240,1
131,61,573,1
132,558,202,1
133,564,526,1
134,125,345,1
135,129,569,1
136,95,287,1
137,414,433,1
138,139,404,1
139,303,142,1
140,84,481,1
141,450,330,1
142,545,142,1
143,299,36,1
144,112,173,1
145,119,390,1
146,420,562,1
147,189,466,1
148,373,241,1
149,283,401,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
