### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,45,168,-23.0274,0,255,0,0,100,1,1
1,13,339,76.4122,0,255,0,0,100,1,1
2,222,383,151.785,0,255,0,0,100,1,1
3,442,95,121.198,0,255,0,0,100,1,1
4,287,261,52.8656,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,40,395,1
1,352,576,1
2,486,100,1
3,505,27,1
4,262,560,1
5,285,272,0
6,130,329,1
7,343,276,1
8,305,265,1
9,419,379,1
10,72,369,1
11,550,377,1
12,436,525,1
13,322,112,1
14,61,398,1
15,500,556,1
16,486,455,1
17,19,48,1
18,215,417,1
19,307,197,1
20,390,308,1
21,364,362,1
22,367,484,1
23,87,393,1
24,204,355,1
25,458,323,1
26,186,305,1
27,36,307,1
28,574,276,1
29,181,126,1
30,73,434,1
31,415,32,1
32,556,213,1
33,210,228,1
34,394,204,1
35,189,178,1
36,200,383,1
37,377,128,1
38,262,518,1
39,258,223,1
40,449,111,1
41,539,288,1
42,333,166,1
43,117,261,1
44,566,24,1
45,179,372,1
46,506,251,1
47,124,570,1
48,498,280,1
49,96,171,1
50,37,448,1
51,214,545,1
52,187,257,1
53,175,323,1
54,386,110,1
55,338,124,1
56,330,332,1
57,448,181,1
58,153,201,1
59,466,248,1
60,524,267,1
61,576,236,1
62,56,63,1
63,413,482,1
64,540,96,1
65,313,74,1
66,546,329,1
67,299,437,1
68,163,67,1
69,195,210,1
70,197,31,1
71,278,134,1
72,507,115,1
73,45,100,1
74,111,293,1
75,286,505,1
76,338,308,1
77,465,271,1
78,381,65,1
79,29,192,1
80,530,155,1
81,525,420,1
82,21,231,1
83,303,492,1
84,456,442,1
85,318,351,1
86,217,113,1
87,215,157,1
88,529,356,1
89,499,216,1
90,217,318,1
91,546,436,1
92,99,533,1
93,341,491,1
94,464,551,1
95,184,106,1
96,237,349,1
97,224,47,1
98,551,191,1
99,128,180,1
100,491,78,1
101,374,554,1
102,295,238,1
103,57,456,1
104,571,540,1
105,396,461,1
106,100,554,1
107,19,403,1
108,312,221,1
109,310,577,1
110,66,303,1
111,273,65,1
112,156,263,1
113,49,265,1
114,277,487,1
115,243,183,1
116,333,563,1
117,274,441,1
118,53,221,1
119,335,377,1
120,361,395,1
121,505,536,1
122,439,313,1
123,578,350,1
124,116,208,1
125,176,542,1
126,170,37,1
127,230,66,1
128,250,394,1
129,383,361,1
130,431,246,1
131,463,134,1
132,280,418,1
133,545,575,1
134,125,433,1
135,45,559,1
136,279,200,1
137,206,130,1
138,287,169,1
139,27,149,1
140,416,319,1
141,580,435,1
142,476,429,1
143,68,38,1
144,127,78,1
145,107,501,1
146,524,509,1
147,346,78,1
148,410,156,1
149,66,110,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
