### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,70,365,-19.1392,0,255,0,0,100,1,1
1,74,35,156.657,0,255,0,0,100,1,1
2,445,502,-21.7499,0,255,0,0,100,1,1
3,445,450,-24.9298,0,255,0,0,100,1,1
4,403,155,-20.8545,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,40,577,1
1,378,430,1
2,142,332,1
3,221,411,1
4,418,83,1
5,478,522,1
6,314,258,1
7,566,273,1
8,206,429,1
9,266,560,1
10,242,96,1
11,309,308,1
12,155,255,1
13,530,364,1
14,81,514,1
15,221,143,1
16,101,22,1
17,368,56,1
18,132,97,1
19,184,311,1
20,51,142,1
21,364,250,1
22,413,435,1
23,20,369,1
24,228,330,1
25,378,453,1
26,83,80,1
27,570,517,1
28,209,522,1
29,553,333,1
30,412,460,1
31,530,51,1
32,209,40,1
33,388,342,1
34,170,413,1
35,180,570,1
36,460,206,1
37,239,298,1
38,140,566,1
39,99,403,1
40,104,41,1
41,115,241,1
42,305,524,1
43,572,311,1
44,60,445,1
45,159,36,1
46,344,113,1
47,336,252,1
48,270,126,1
49,203,204,1
50,436,241,1
51,520,194,1
52,332,203,1
53,64,115,1
54,156,395,1
55,329,407,1
56,234,547,1
57,573,189,1
58,514,244,1
59,225,213,1
60,526,216,1
61,62,538,1
62,531,518,1
63,240,171,1
64,42,541,1
65,378,111,1
66,326,284,1
67,376,221,1
68,439,69,1
69,28,437,1
70,31,131,1
71,282,214,1
72,64,38,1
73,41,403,1
74,78,424,1
75,49,504,1
76,323,139,1
77,440,304,1
78,50,55,1
79,313,562,1
80,287,349,1
81,411,36,1
82,160,68,1
83,402,173,1
84,138,51,1
85,581,256,1
86,378,186,1
87,471,552,1
88,89,122,1
89,384,87,1
90,343,427,1
91,488,474,1
92,163,328,1
93,403,380,1
94,576,459,1
95,72,258,1
96,20,324,1
97,218,256,1
98,458,359,1
99,519,165,1
100,426,195,1
101,118,178,1
102,457,482,1
103,580,32,1
104,95,310,1
105,109,493,1
106,19,266,1
107,278,176,1
108,401,192,1
109,462,417,1
110,308,156,1
111,102,533,1
112,321,177,1
113,481,53,1
114,246,394,1
115,195,355,1
116,379,556,1
117,252,250,1
118,38,257,1
119,260,426,1
120,228,432,1
121,68,281,1
122,326,503,1
123,501,156,1
124,88,347,1
125,215,485,1
126,105,90,1
127,59,388,1
128,567,77,1
129,256,34,1
130,84,187,1
131,193,548,1
132,413,243,1
133,65,228,1
134,19,69,1
135,467,505,1
136,269,361,1
137,273,21,1
138,548,83,1
139,403,288,1
140,562,402,1
141,480,430,1
142,262,479,1
143,159,531,1
144,99,257,1
145,578,377,1
146,498,393,1
147,217,186,1
148,243,143,1
149,506,487,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
