### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,525,217,-69.6973,0,255,0,0,100,1,1
1,410,152,163.378,0,255,0,0,100,1,1
2,175,47,157.311,0,255,0,0,100,1,1
3,131,428,-93.2611,0,255,0,0,100,1,1
4,555,262,99.6965,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,248,117,1
1,366,530,1
2,556,38,1
3,19,539,1
4,114,502,1
5,90,575,1
6,172,257,1
7,525,236,1
8,62,183,1
9,110,541,1
10,334,288,1
11,533,334,1
12,341,124,1
13,199,22,1
14,312,133,1
15,397,397,1
16,527,267,1
17,334,249,1
18,55,539,1
19,327,537,1
20,127,481,1
21,421,109,1
22,409,505,1
23,113,205,1
24,421,159,1
25,410,130,1
26,567,281,1
27,275,255,1
28,226,228,1
29,536,364,1
30,51,377,1
31,285,487,1
32,148,63,1
33,370,94,1
34,447,301,1
35,466,169,1
36,577,228,1
37,186,210,1
38,239,198,1
39,521,559,1
40,525,309,1
41,405,485,1
42,490,507,1
43,571,338,1
44,239,440,1
45,486,91,1
46,259,526,1
47,171,369,1
48,467,433,1
49,529,526,1
50,295,35,1
51,416,182,1
52,200,191,1
53,131,445,1
54,210,482,1
55,498,220,1
56,297,462,1
57,333,166,1
58,56,288,1
59,378,184,1
60,551,72,1
61,470,252,1
62,443,383,1
63,288,159,1
64,187,132,1
65,426,264,1
66,62,218,1
67,447,454,1
68,266,47,1
69,224,103,1
70,322,474,1
71,210,154,1
72,568,422,1
73,101,114,1
74,118,430,1
75,527,404,1
76,311,201,1
77,172,429,1
78,199,288,1
79,515,356,1
80,368,555,1
81,397,186,1
82,241,493,1
83,363,55,1
84,239,406,1
85,378,483,1
86,171,334,1
87,39,433,1
88,476,111,1
89,205,333,1
90,54,251,1
91,184,70,1
92,153,99,1
93,402,358,1
94,36,84,1
95,574,190,1
96,167,398,1
97,503,263,1
98,138,154,1
99,300,247,1
100,155,202,1
101,68,365,1
102,534,198,1
103,149,229,1
104,79,346,1
105,472,462,1
106,360,231,1
107,153,27,1
108,110,25,1
109,75,105,1
110,563,124,1
111,155,135,1
112,444,163,1
113,224,344,1
114,104,168,1
115,312,506,1
116,219,417,1
117,91,36,1
118,256,25,1
119,50,456,1
120,450,78,1
121,87,451,1
122,326,365,1
123,66,55,1
124,304,386,1
125,233,134,1
126,46,51,1
127,235,54,1
128,297,224,1
129,231,572,1
130,90,214,1
131,19,111,1
132,447,522,1
133,579,553,1
134,550,349,1
135,160,279,1
136,168,41,1
137,147,363,1
138,193,316,1
139,124,269,1
140,256,478,1
141,559,463,1
142,41,514,1
143,64,562,1
144,574,357,1
145,345,513,1
146,56,334,1
147,563,510,1
148,452,556,1
149,92,257,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
