### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,183,452,-77.5845,0,255,0,0,100,1,1
1,108,336,3.9546,0,255,0,0,100,1,1
2,422,237,-125.362,0,255,0,0,100,1,1
3,382,75,148.012,0,255,0,0,100,1,1
4,563,169,69.9133,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,387,238,1
1,556,267,1
2,52,439,1
3,142,488,1
4,394,125,1
5,553,245,1
6,369,83,1
7,192,559,1
8,189,262,1
9,268,228,1
10,167,293,1
11,417,514,1
12,142,111,1
13,191,447,0
14,300,61,1
15,480,489,1
16,406,258,1
17,359,186,1
18,326,378,1
19,139,186,1
20,37,520,1
21,388,210,1
22,135,88,1
23,78,154,1
24,170,91,1
25,105,404,1
26,28,397,1
27,232,36,1
28,103,217,1
29,496,200,1
30,41,101,1
31,292,370,1
32,122,204,1
33,164,375,1
34,538,195,1
35,238,148,1
36,340,469,1
37,550,400,1
38,54,246,1
39,406,102,1
40,259,465,1
41,373,415,1
42,431,276,1
43,504,110,1
44,468,153,1
45,523,346,1
46,405,380,1
47,104,134,1
48,137,366,1
49,326,39,1
50,545,520,1
51,29,353,1
52,238,68,1
53,321,87,1
54,396,169,1
55,227,518,1
56,72,518,1
57,317,513,1
58,501,541,1
59,531,167,1
60,175,182,1
61,80,371,1
62,173,158,1
63,181,234,1
64,577,367,1
65,157,409,1
66,400,42,1
67,533,275,1
68,543,299,1
69,293,233,1
70,99,381,1
71,490,156,1
72,271,360,1
73,141,47,1
74,204,32,1
75,234,368,1
76,466,520,1
77,351,356,1
78,371,321,1
79,476,361,1
80,534,126,1
81,233,244,1
82,263,61,1
83,291,319,1
84,49,152,1
85,143,285,1
86,48,492,1
87,275,417,1
88,513,568,1
89,457,309,1
90,429,374,1
91,43,265,1
92,381,54,1
93,417,126,1
94,135,444,1
95,22,496,1
96,383,258,1
97,185,519,1
98,542,329,1
99,315,547,1
100,462,477,1
101,67,172,1
102,272,149,1
103,491,91,1
104,208,184,1
105,250,318,1
106,36,36,1
107,165,574,1
108,568,291,1
109,155,147,1
110,483,279,1
111,573,448,1
112,300,189,1
113,306,439,1
114,361,373,1
115,219,81,1
116,256,179,1
117,436,413,1
118,171,444,1
119,458,344,1
120,85,347,1
121,98,276,1
122,557,59,1
123,524,296,1
124,551,450,1
125,87,201,1
126,323,114,1
127,476,220,1
128,29,329,1
129,102,464,1
130,232,343,1
131,265,508,1
132,235,224,1
133,469,541,1
134,432,432,1
135,258,103,1
136,444,172,1
137,259,576,1
138,89,119,1
139,63,317,1
140,200,210,1
141,566,30,1
142,283,132,1
143,533,23,1
144,566,221,1
145,43,207,1
146,362,49,1
147,362,461,1
148,296,91,1
149,521,245,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
