### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,579,206,-159.254,0,255,0,0,100,1,1
1,366,549,41.8306,0,255,0,0,100,1,1
2,184,475,-141.672,0,255,0,0,100,1,1
3,271,412,35.204,0,255,0,0,100,1,1
4,46,393,97.5914,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,512,123,1
1,331,83,1
2,313,459,1
3,284,352,1
4,422,440,1
5,428,49,1
6,232,163,1
7,451,263,1
8,54,205,1
9,133,440,1
10,500,525,1
11,517,570,1
12,562,274,1
13,204,251,1
14,429,298,1
15,127,548,1
16,569,226,1
17,160,495,1
18,180,191,1
19,149,523,1
20,203,434,1
21,461,541,1
22,195,69,1
23,323,130,1
24,74,251,1
25,146,338,1
26,433,130,1
27,364,558,0
28,569,254,1
29,375,396,1
30,196,160,1
31,317,287,1
32,155,120,1
33,295,239,1
34,235,488,1
35,132,39,1
36,416,91,1
37,247,26,1
38,518,259,1
39,253,530,1
40,368,217,1
41,580,491,1
42,309,52,1
43,328,502,1
44,481,328,1
45,192,385,1
46,58,49,1
47,18,287,1
48,400,334,1
49,554,88,1
50,574,196,1
51,67,181,1
52,97,211,1
53,552,446,1
54,70,102,1
55,294,39,1
56,66,462,1
57,311,414,1
58,231,42,1
59,154,276,1
60,263,247,1
61,99,94,1
62,519,29,1
63,221,306,1
64,472,119,1
65,296,93,1
66,55,407,1
67,49,252,1
68,263,380,1
69,488,415,1
70,259,486,1
71,82,490,1
72,515,511,1
73,275,96,1
74,41,119,1
75,291,552,1
76,120,230,1
77,318,555,1
78,442,242,1
79,378,278,1
80,44,569,1
81,191,543,1
82,19,161,1
83,184,506,1
84,557,465,1
85,416,147,1
86,387,114,1
87,554,347,1
88,382,501,1
89,452,499,1
90,229,185,1
91,238,280,1
92,531,347,1
93,161,176,1
94,33,140,1
95,62,79,1
96,527,421,1
97,443,151,1
98,267,220,1
99,131,480,1
100,269,327,1
101,439,280,1
102,557,496,1
103,427,187,1
104,544,33,1
105,115,364,1
106,573,429,1
107,471,515,1
108,443,443,1
109,384,425,1
110,114,511,1
111,87,419,1
112,229,413,1
113,111,299,1
114,342,423,1
115,159,408,1
116,478,205,1
117,293,447,1
118,365,158,1
119,175,432,1
120,29,515,1
121,514,57,1
122,76,352,1
123,212,46,1
124,32,90,1
125,569,396,1
126,383,482,1
127,294,374,1
128,409,414,1
129,378,444,1
130,271,442,1
131,455,381,1
132,386,155,1
133,67,31,1
134,417,469,1
135,127,95,1
136,175,463,1
137,233,93,1
138,228,125,1
139,489,392,1
140,176,268,1
141,28,492,1
142,530,328,1
143,287,486,1
144,216,211,1
145,35,443,1
146,340,251,1
147,125,64,1
148,71,326,1
149,56,309,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
