### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,312,226,-66.7485,0,255,0,0,100,1,1
1,341,359,-149.842,0,255,0,0,100,1,1
2,552,62,-99.1232,0,255,0,0,100,1,1
3,548,521,-178.663,0,255,0,0,100,1,1
4,218,75,-45.6095,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,263,148,1
1,539,572,1
2,97,382,1
3,155,303,1
4,231,342,1
5,70,279,1
6,247,444,1
7,211,481,1
8,375,570,1
9,174,62,1
10,397,25,1
11,542,215,1
12,367,26,1
13,230,469,1
14,382,289,1
15,573,294,1
16,277,41,1
17,417,151,1
18,122,382,1
19,568,513,1
20,283,253,1
21,104,573,1
22,304,121,1
23,46,566,1
24,199,428,1
25,469,111,1
26,102,426,1
27,275,389,1
28,372,359,1
29,534,533,1
30,229,409,1
31,414,443,1
32,387,113,1
33,145,239,1
34,531,154,1
35,45,393,1
36,527,28,1
37,123,352,1
38,496,362,1
39,189,555,1
40,485,126,1
41,348,55,1
42,119,76,1
43,547,348,1
44,354,441,1
45,494,277,1
46,468,513,1
47,524,251,1
48,516,107,1
49,312,99,1
50,509,557,1
51,185,527,1
52,458,174,1
53,570,451,1
54,417,422,1
55,110,401,1
56,284,291,1
57,355,311,1
58,172,280,1
59,420,296,1
60,236,546,1
61,367,189,1
62,532,329,1
63,277,224,1
64,256,575,1
65,217,33,1
66,257,212,1
67,211,305,1
68,175,200,1
69,81,339,1
70,385,539,1
71,48,348,1
72,241,256,1
73,405,573,1
74,259,540,1
75,176,367,1
76,177,439,1
77,250,328,1
78,135,510,1
79,22,517,1
80,255,489,1
81,397,512,1
82,471,214,1
83,512,320,1
84,113,546,1
85,483,54,1
86,187,117,1
87,52,311,1
88,257,85,1
89,36,114,1
90,361,237,1
91,313,264,1
92,412,485,1
93,356,289,1
94,231,66,1
95,547,285,1
96,46,417,1
97,124,289,1
98,332,168,1
99,37,270,1
100,373,46,1
101,161,167,1
102,377,225,1
103,54,488,1
104,155,89,1
105,69,371,1
106,532,471,1
107,262,459,1
108,342,476,1
109,332,110,1
110,529,411,1
111,309,437,1
112,256,237,1
113,392,382,1
114,177,493,1
115,255,184,1
116,527,52,1
117,46,53,1
118,543,266,1
119,461,338,1
120,336,555,1
121,392,442,1
122,190,158,1
123,545,492,1
124,256,519,1
125,250,164,1
126,21,559,1
127,556,388,1
128,400,221,1
129,309,333,1
130,580,77,1
131,156,194,1
132,255,410,1
133,101,186,1
134,434,223,1
135,310,166,1
136,103,347,1
137,448,295,1
138,264,124,1
139,40,219,1
140,154,528,1
141,527,374,1
142,27,239,1
143,279,484,1
144,62,439,1
145,423,532,1
146,86,131,1
147,309,190,1
148,460,136,1
149,401,90,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
