### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,32,322,-15.4952,0,255,0,0,100,1,1
1,130,123,-14.9661,0,255,0,0,100,1,1
2,282,561,-75.5914,0,255,0,0,100,1,1
3,240,302,-167.788,0,255,0,0,100,1,1
4,380,137,128.203,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,242,459,1
1,570,344,1
2,290,38,1
3,277,474,1
4,232,313,1
5,289,264,1
6,524,153,1
7,261,149,1
8,241,217,1
9,305,191,1
10,255,312,1
11,458,254,1
12,460,390,1
13,92,510,1
14,217,529,1
15,526,404,1
16,88,263,1
17,540,542,1
18,439,372,1
19,422,273,1
20,359,66,1
21,221,278,1
22,163,473,1
23,303,95,1
24,564,492,1
25,127,70,1
26,573,185,1
27,519,134,1
28,144,416,1
29,493,378,1
30,19,372,1
31,504,534,1
32,555,245,1
33,204,565,1
34,354,567,1
35,292,229,1
36,422,547,1
37,559,449,1
38,158,128,1
39,371,86,1
40,430,420,1
41,377,318,1
42,543,216,1
43,351,505,1
44,415,87,1
45,314,247,1
46,234,160,1
47,411,426,1
48,58,550,1
49,367,423,1
50,326,181,1
51,100,24,1
52,330,494,1
53,320,523,1
54,389,540,1
55,561,124,1
56,495,59,1
57,572,257,1
58,424,197,1
59,140,331,1
60,326,370,1
61,26,392,1
62,441,560,1
63,315,397,1
64,267,125,1
65,187,382,1
66,235,415,1
67,523,576,1
68,469,52,1
69,430,111,1
70,418,157,1
71,422,32,1
72,563,31,1
73,446,228,1
74,462,531,1
75,427,334,1
76,518,302,1
77,26,182,1
78,63,380,1
79,349,365,1
80,473,27,1
81,465,224,1
82,328,34,1
83,354,194,1
84,541,262,1
85,468,133,1
86,59,455,1
87,40,224,1
88,500,21,1
89,435,290,1
90,577,434,1
91,414,447,1
92,163,388,1
93,495,100,1
94,168,324,1
95,562,406,1
96,557,90,1
97,513,507,1
98,44,131,1
99,464,309,1
100,174,551,1
101,348,271,1
102,470,102,1
103,415,52,1
104,403,111,1
105,374,212,1
106,384,398,1
107,164,514,1
108,30,501,1
109,568,283,1
110,495,175,1
111,128,533,1
112,22,92,1
113,360,544,1
114,89,557,1
115,362,44,1
116,317,548,1
117,22,133,1
118,122,261,1
119,71,318,1
120,288,404,1
121,568,214,1
122,219,387,1
123,540,46,1
124,400,23,1
125,265,90,1
126,369,279,1
127,56,109,1
128,214,332,1
129,531,320,1
130,562,374,1
131,118,333,1
132,296,455,1
133,255,361,1
134,115,370,1
135,399,514,1
136,214,424,1
137,147,543,1
138,462,435,1
139,492,142,1
140,160,240,1
141,312,293,1
142,323,205,1
143,193,77,1
144,56,358,1
145,195,129,1
146,30,269,1
147,247,134,1
148,171,203,1
149,222,33,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
