### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,444,246,-170.176,0,255,0,0,100,1,1
1,83,525,131.284,0,255,0,0,100,1,1
2,156,180,-90.2487,0,255,0,0,100,1,1
3,464,175,-107.2,0,255,0,0,100,1,1
4,386,325,-49.2034,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,522,511,1
1,163,513,1
2,220,67,1
3,49,526,1
4,555,419,1
5,149,142,1
6,108,29,1
7,304,447,1
8,142,430,1
9,467,517,1
10,216,447,1
11,567,228,1
12,348,452,1
13,490,241,1
14,108,577,1
15,73,353,1
16,86,562,1
17,232,394,1
18,565,126,1
19,266,548,1
20,515,46,1
21,485,477,1
22,469,57,1
23,54,381,1
24,363,103,1
25,340,150,1
26,578,524,1
27,33,474,1
28,95,201,1
29,176,148,1
30,341,55,1
31,57,304,1
32,24,209,1
33,543,463,1
34,247,523,1
35,400,189,1
36,234,215,1
37,224,198,1
38,46,554,1
39,446,284,1
40,135,554,1
41,40,101,1
42,50,499,1
43,99,457,1
44,464,555,1
45,59,410,1
46,118,433,1
47,326,248,1
48,574,494,1
49,99,123,1
50,124,205,1
51,71,123,1
52,68,445,1
53,339,525,1
54,209,387,1
55,157,64,1
56,294,379,1
57,327,274,1
58,183,301,1
59,357,425,1
60,79,504,1
61,70,102,1
62,540,83,1
63,29,387,1
64,66,244,1
65,197,202,1
66,141,267,1
67,196,24,1
68,490,78,1
69,82,150,1
70,454,436,1
71,468,194,1
72,427,157,1
73,576,30,1
74,58,155,1
75,172,342,1
76,518,132,1
77,368,169,1
78,248,472,1
79,358,401,1
80,410,433,1
81,571,465,1
82,568,262,1
83,162,434,1
84,113,102,1
85,306,29,1
86,99,519,1
87,429,569,1
88,305,316,1
89,117,232,1
90,71,53,1
91,232,559,1
92,282,107,1
93,272,345,1
94,177,60,1
95,256,416,1
96,335,384,1
97,344,74,1
98,381,218,1
99,310,479,1
100,220,541,1
101,184,364,1
102,323,430,1
103,219,506,1
104,186,171,1
105,229,305,1
106,298,56,1
107,28,516,1
108,258,493,1
109,308,552,1
110,575,406,1
111,569,178,1
112,295,158,1
113,444,98,1
114,407,101,1
115,507,287,1
116,302,525,1
117,89,39,1
118,273,130,1
119,389,133,1
120,219,324,1
121,200,405,1
122,183,282,1
123,461,123,1
124,518,383,1
125,75,279,1
126,362,223,1
127,424,121,1
128,353,576,1
129,489,377,1
130,423,411,1
131,350,205,1
132,410,550,1
133,284,269,1
134,261,186,1
135,566,348,1
136,314,383,1
137,288,288,1
138,284,496,1
139,52,359,1
140,305,348,1
141,184,221,1
142,393,366,1
143,181,557,1
144,437,69,1
145,277,22,1
146,573,49,1
147,394,536,1
148,210,218,1
149,233,256,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
