### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,222,417,11.7486,0,255,0,0,100,1,1
1,153,111,177.019,0,255,0,0,100,1,1
2,494,539,-4.35114,0,255,0,0,100,1,1
3,285,570,121.443,0,255,0,0,100,1,1
4,107,574,96.0858,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,71,431,1
1,466,241,1
2,411,192,1
3,337,545,1
4,267,192,1
5,170,470,1
6,557,340,1
7,459,49,1
8,114,531,1
9,514,297,1
10,236,113,1
11,90,127,1
12,406,115,1
13,317,236,1
14,352,432,1
15,278,356,1
16,103,321,1
17,356,227,1
18,508,269,1
19,240,266,1
20,235,83,1
21,190,249,1
22,473,118,1
23,101,448,1
24,364,181,1
25,461,194,1
26,42,96,1
27,457,88,1
28,150,201,1
29,435,191,1
30,107,235,1
31,27,513,1
32,103,208,1
33,286,96,1
34,365,504,1
35,511,361,1
36,54,495,1
37,140,295,1
38,107,66,1
39,265,266,1
40,293,447,1
41,542,213,1
42,374,418,1
43,240,477,1
44,125,348,1
45,515,544,1
46,192,226,1
47,84,315,1
48,451,138,1
49,538,490,1
50,392,98,1
51,565,536,1
52,456,29,1
53,412,350,1
54,180,336,1
55,379,363,1
56,461,480,1
57,269,470,1
58,462,534,1
59,64,567,1
60,476,78,1
61,396,494,1
62,219,403,1
63,385,555,1
64,579,187,1
65,522,29,1
66,246,397,1
67,531,111,1
68,317,135,1
69,57,275,1
70,220,355,1
71,311,41,1
72,348,29,1
73,145,371,1
74,114,465,1
75,84,183,1
76,186,61,1
77,452,574,1
78,215,187,1
79,38,75,1
80,36,442,1
81,74,482,1
82,171,533,1
83,523,419,1
84,501,227,1
85,280,323,1
86,533,151,1
87,281,73,1
88,313,517,1
89,350,574,1
90,184,133,1
91,274,440,1
92,210,568,1
93,561,171,1
94,554,439,1
95,312,435,1
96,295,415,1
97,335,209,1
98,547,378,1
99,164,299,1
100,569,218,1
101,512,333,1
102,153,421,1
103,264,21,1
104,430,117,1
105,224,217,1
106,308,565,1
107,252,422,1
108,414,275,1
109,436,315,1
110,266,376,1
111,547,323,1
112,48,521,1
113,471,415,1
114,410,168,1
115,237,181,1
116,137,319,1
117,474,389,1
118,426,443,1
119,286,169,1
120,148,352,1
121,341,131,1
122,350,482,1
123,40,285,1
124,401,411,1
125,323,315,1
126,69,237,1
127,377,140,1
128,221,241,1
129,122,213,1
130,206,71,1
131,120,501,1
132,303,278,1
133,120,380,1
134,524,387,1
135,172,178,1
136,133,21,1
137,227,535,1
138,404,378,1
139,149,402,1
140,290,123,1
141,398,244,1
142,503,405,1
143,476,514,1
144,139,71,1
145,240,372,1
146,111,93,1
147,399,468,1
148,37,334,1
149,403,317,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
